ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht;immobilienwert_check;darlehenbetrag_check
Wettstetten;Landkreis Eichstätt;4,8817E+15;1,14077E+15;;0.0;very low;0;0;C;2030.4499452411985;158.0054859769577;320822.23034972267;0.47104643073238794;151122.16650584084;0,3;True;True
Gaimersheim;Landkreis Eichstätt;4,8789E+15;1,13863E+16;;0.0;very low;0;0;H;2030.4499452411985;98.79081530670005;200589.80552982248;0.5627760146398428;112887.1313334546;0,25;True;True
Gaimersheim;Landkreis Eichstätt;4,87908E+15;1,13484E+16;;0.0;very low;0;0;A+;2030.4499452411985;105.81827893537161;214858.71866984316;0.75;161144.03900238237;0,2;True;True
Gaimersheim;Landkreis Eichstätt;4,881E+15;1,13434E+16;;0.0;very low;0;0;D;2030.4499452411985;80.86820301667287;164198.83838695753;0.717106430543063;117748.0428949884;0,2;True;True
Nassenfels;Landkreis Eichstätt;4,87961E+16;1,12218E+16;;0.0;very low;0;0;F;2030.4499452411985;82.67655262608895;167870.60175237336;0.516508136063777;86706.53161102298;0,25;True;True
Ingolstadt;;4,87722E+15;1,12667E+15;;0.0;very low;0;0;H;2734.1381562840625;80.0;218731.05250272498;0.6288223195776967;137542.9677984345;0,2;True;True
Ingolstadt;;4,87089E+16;1,14237E+16;HQ 40;0.025;medium;0,8;0,045;F;2734.1381562840625;147.73349289316835;403923.77988033195;0.4827132257609347;194979.35074758477;0,2;True;True
Ingolstadt;;4,87696E+15;1,13029E+15;;0.0;very low;0;0;C;2734.1381562840625;119.44552616956958;326580.5706976467;0.6497022475024736;212180.13077290155;0,2;True;True
Ingolstadt;;4,87633E+15;1,14261E+16;;0.0;very low;0;0;F;2734.1381562840625;142.86497790309429;390612.58728152956;0.5636727244242755;220177.66126739487;0,2;True;True
Ingolstadt;;4,87697E+16;1,13439E+16;;0.0;very low;0;0;F;2734.1381562840625;100.6318070287128;275141.26333301835;0.5849646070273236;160947.90098260043;0,2;True;True
Ingolstadt;;4,87803E+15;1,13349E+15;;0.0;very low;0;0;D;2734.1381562840625;166.09388853988546;454123.638182493;0.5069306482633328;230209.19029555435;0,3;True;True
Ingolstadt;;4,87504E+15;1,13458E+16;;0.0;very low;0;0;C;2734.1381562840625;97.98287731669633;267898.7235340796;0.75;200924.0426505597;0,2;True;True
Großmehring;Landkreis Eichstätt;4,88068E+15;1,15661E+16;;0.0;very low;0;0;A;2030.4499452411985;80.0;162435.9956192959;0.6173964393018464;100287.40530980361;0,2;True;True
Großmehring;Landkreis Eichstätt;4,87635E+15;1,15068E+16;;0.0;very low;0;0;A+;2030.4499452411985;114.22634809357514;231930.88223170172;0.44643036156880145;103540.9876136697;0,2;True;True
Kinding;Landkreis Eichstätt;4,90118E+15;1,1411E+16;;0.0;very low;0;0;C;2030.4499452411985;80.0;162435.9956192959;0.7212550418891978;117157.7808247088;0,2;True;True
Stammham;Landkreis Eichstätt;4,88857E+15;1,14857E+16;;0.0;very low;0;0;C;2030.4499452411985;114.22326875154039;231924.6297818359;0.5820153949744474;134983.70500677772;0,2;True;True
Hepberg;Landkreis Eichstätt;4,88329E+14;1,14642E+16;;0.0;very low;0;0;D;2030.4499452411985;151.88215052227858;308389.104211076;0.4496663031477643;138672.18842164517;0,3;True;True
Ingolstadt;;4,87723E+15;1,14006E+15;;0.0;very low;0;0;F;2734.1381562840625;83.66901930016961;228762.65816746137;0.6791624603081834;155367.009747653;0,2;True;True
Ingolstadt;;4,87742E+16;1,14301E+16;;0.0;very low;0;0;D;2734.1381562840625;80.2269745637298;219351.63231792455;0.75;164513.72423844342;0,3;True;True
Ingolstadt;;4,87812E+15;1,14123E+16;;0.0;very low;0;0;E;2734.1381562840625;123.85385416339075;338633.5484709683;0.7235814661738125;245028.95949826404;0,3;True;True
Ingolstadt;;4,87699E+15;1,13982E+16;;0.0;very low;0;0;E;2734.1381562840625;118.26606044485291;323355.7484556696;0.6323072880020018;204460.19636586192;0,2;True;True
Ingolstadt;;4,87797E+14;1,14169E+16;;0.0;very low;0;0;F;2734.1381562840625;133.9971504848468;366366.7219739571;0.4283097602361449;156918.44284716793;0,3;True;True
Ingolstadt;;4,87889E+15;1,14017E+16;;0.0;very low;0;0;B;2734.1381562840625;132.37825199370192;361940.4298381672;0.7372961631381714;266857.2902042612;0,2;True;True
Kösching;Landkreis Eichstätt;4,88553E+15;1,14984E+16;;0.0;very low;0;0;C;2030.4499452411985;97.37923128503566;197723.65483033066;0.4603693672243429;91025.91385952372;0,2;True;True
Kösching;Landkreis Eichstätt;4,88422E+15;1,1515E+16;;0.0;very low;0;0;E;2030.4499452411985;80.0;162435.9956192959;0.4999862366971525;81215.7621538469;0,25;True;True
Stammham;Landkreis Eichstätt;4,88803E+15;1,1559E+16;;0.0;very low;0;0;A+;2030.4499452411985;108.58958804341384;220485.72309651395;0.5886131560385376;129780.79733327815;0,3;True;True
Stammham;Landkreis Eichstätt;4,88352E+15;1,14797E+16;;0.0;very low;0;0;G;2030.4499452411985;134.75815374735487;273619.68589712173;0.6675939576300877;182666.84899356097;0,2;True;True
Kipfenberg;Landkreis Eichstätt;4,89569E+15;1,13512E+16;;0.0;very low;0;0;H;2030.4499452411985;150.24587006036757;305066.71863678953;0.4213320543401101;128534.38727403489;0,3;True;True
Kipfenberg;Landkreis Eichstätt;4,89098E+14;1,14404E+15;;0.0;very low;0;0;C;2030.4499452411985;155.56203685997258;315860.92922394065;0.75;236895.69691795547;0,3;True;True
Ingolstadt;;4,87277E+15;1,14239E+16;;0.0;very low;0;0;C;2734.1381562840625;98.0375589747547;268048.2307418259;0.5317880325781376;142544.84126224625;0,2;True;True
Ingolstadt;;4,87106E+15;1,13732E+16;;0.0;very low;0;0;C;2734.1381562840625;94.97478206687846;259674.17553381572;0.4802638619108181;124712.12238037802;0,3;True;True
Ingolstadt;;4,87436E+14;1,14363E+16;;0.0;very low;0;0;C;2734.1381562840625;94.23811131645311;257660.01592645937;0.5052359146728999;130179.09382123864;0,25;True;True
Ingolstadt;;4,87016E+16;1,13905E+15;;0.0;very low;0;0;B;2734.1381562840625;80.0;218731.05250272498;0.6079933504688119;132987.02546270136;0,2;True;True
Ingolstadt;;4,87123E+15;1,1428E+16;;0.0;very low;0;0;G;2734.1381562840625;151.69126938964095;414744.88761338196;0.47682447791931626;197760.51450595635;0,2;True;True
Ingolstadt;;4,87066E+15;1,14328E+15;HQ 40;0.025;medium;0,96;0,05;H;2734.1381562840625;90.57196508819385;247636.2656372588;0.5211506241628283;129055.79440220937;0,2;True;True
Ingolstadt;;4,87519E+16;1,14262E+16;;0.0;very low;0;0;D;2734.1381562840625;155.3139309627156;424649.7448476294;0.6053585359334555;257065.34782547635;0,3;True;True
Ingolstadt;;4,8735E+14;1,13921E+16;;0.0;very low;0;0;A;2734.1381562840625;98.32649595224107;268838.22435673274;0.5904791012349835;158743.35309577239;0,25;True;True
Ingolstadt;;4,87309E+15;1,13278E+16;HQ 40;0.025;medium;1,01;0,06;F;2734.1381562840625;83.16446752487686;227383.1439068126;0.6733342144335275;153104.8505779194;0,3;True;True
Pollenfeld;Landkreis Eichstätt;4,8951E+16;1,11682E+16;;0.0;very low;0;0;H;2030.4499452411985;157.48940663788412;319774.35708396067;0.7315365162027588;233926.6191521776;0,2;True;True
Lenting;Landkreis Eichstätt;4,88025E+15;1,14459E+15;;0.0;very low;0;0;F;2030.4499452411985;85.96233118382389;174542.210645001;0.5929525482754978;103495.24858359207;0,25;True;True
Ingolstadt;;4,87293E+16;1,14481E+16;;0.0;very low;0;0;C;2734.1381562840625;92.53977249021958;253016.52293935555;0.6268979886305965;158615.54932098917;0,2;True;True
Ingolstadt;;4,87387E+15;1,14586E+16;;0.0;very low;0;0;B;2734.1381562840625;100.2341392675415;274053.98473367584;0.6152754306447021;168618.68347690903;0,25;True;True
Ingolstadt;;4,87546E+15;1,1446E+15;;0.0;very low;0;0;E;2734.1381562840625;148.1048628925874;404939.15676584275;0.6367387720490819;257840.4614336734;0,25;True;True
Ingolstadt;;4,87354E+15;1,1469E+16;;0.0;very low;0;0;E;2734.1381562840625;103.87970688118453;284021.4702474507;0.7245130642379193;205777.26571833953;0,2;True;True
Karlsfeld;Landkreis Dachau;4,82471E+16;1,14956E+16;;0.0;very low;0;0;C;3357.7317742000964;128.31509747955573;430847.67991668696;0.7477027006256025;322145.973831982;0,3;True;True
Karlsfeld;Landkreis Dachau;4,82395E+16;1,14645E+16;;0.0;very low;0;0;A;3357.7317742000964;98.24978910147527;329896.4386744819;0.6070240425755654;200255.0698354661;0,2;True;True
Karlsfeld;Landkreis Dachau;4,8253E+15;1,14839E+16;;0.0;very low;0;0;E;3357.7317742000964;80.0;268618.54193600774;0.5126424514404729;137705.2678404405;0,2;True;True
Karlsfeld;Landkreis Dachau;4,82273E+15;1,14515E+16;;0.0;very low;0;0;C;3357.7317742000964;87.83733845318936;294934.2222854419;0.44280876315678636;130599.45818282521;0,2;True;True
Karlsfeld;Landkreis Dachau;4,8221E+15;1,14505E+15;;0.0;very low;0;0;D;3357.7317742000964;80.0;268618.54193600774;0.45103393882180615;121156.07900996809;0,2;True;True
Dachau;Landkreis Dachau;4,82852E+15;1,14236E+16;;0.0;very low;0;0;D;3357.7317742000964;114.61005262192943;384829.8153313975;0.5516455502476124;212289.65523017585;0,3;True;True
Dachau;Landkreis Dachau;4,82692E+16;1,14726E+16;;0.0;very low;0;0;H;3357.7317742000964;83.17015102276432;279263.0587541564;0.5109381332720667;142686.14593169617;0,2;True;True
Dachau;Landkreis Dachau;4,82795E+14;1,1434E+16;;0.0;very low;0;0;G;3357.7317742000964;80.0;268618.54193600774;0.4874183069964606;130929.59493830665;0,2;True;True
Dachau;Landkreis Dachau;4,82789E+15;1,14692E+16;;0.0;very low;0;0;H;3357.7317742000964;80.0;268618.54193600774;0.5334382077400863;143291.3935760992;0,3;True;True
Dachau;Landkreis Dachau;4,82354E+15;1,14359E+16;;0.0;very low;0;0;D;3357.7317742000964;107.9329076055721;362409.75334903266;0.75;271807.3150117745;0,2;True;True
Dachau;Landkreis Dachau;4,82781E+14;1,14689E+16;;0.0;very low;0;0;H;3357.7317742000964;80.0;268618.54193600774;0.42932101481637136;115323.58502246084;0,2;True;True
Dachau;Landkreis Dachau;4,82445E+15;1,14663E+16;;0.0;very low;0;0;A+;3357.7317742000964;122.60404302397997;411671.49090701324;0.5970669452032344;245795.4395031115;0,2;True;True
Dachau;Landkreis Dachau;4,82569E+15;1,14322E+16;;0.0;very low;0;0;B;3357.7317742000964;94.39911195410136;316966.89766455826;0.7238970611183427;229451.40569117223;0,25;True;True
Dachau;Landkreis Dachau;4,82594E+14;1,14389E+15;;0.0;very low;0;0;D;3357.7317742000964;80.0;268618.54193600774;0.6409214102123246;172163.37470680455;0,2;True;True
Dachau;Landkreis Dachau;4,82357E+15;1,14203E+14;;0.0;very low;0;0;E;3357.7317742000964;161.96365390352275;543830.5069774059;0.5340854501305047;290451.96111372835;0,2;True;True
Dachau;Landkreis Dachau;4,82637E+15;1,14771E+16;;0.0;very low;0;0;B;3357.7317742000964;157.21586869071538;527888.7177112851;0.42120155311017016;222347.54776932948;0,3;True;True
Dachau;Landkreis Dachau;4,82783E+15;1,14122E+16;;0.0;very low;0;0;C;3357.7317742000964;165.89127601845192;557018.4085497544;0.5919698999351998;329738.1315712623;0,25;True;True
Hebertshausen;Landkreis Dachau;4,82884E+15;1,14522E+16;;0.0;very low;0;0;D;3357.7317742000964;131.23833817425492;440663.1380809132;0.591412945230046;260613.8843467473;0,2;True;True
Reichertshausen;Landkreis Pfaffenhofen an der Ilm;4,84621E+15;1,1484E+16;;0.0;very low;0;0;D;2402.8377938049016;83.21260902018226;199946.40187480458;0.5021499559616783;100403.07689612916;0,2;True;True
Wolnzach;Landkreis Pfaffenhofen an der Ilm;4,86071E+15;1,16411E+15;;0.0;very low;0;0;H;2402.8377938049016;137.57786327950492;330577.289478918;0.75;247932.9671091885;0,2;True;True
Wolnzach;Landkreis Pfaffenhofen an der Ilm;4,8635E+15;1,16671E+15;;0.0;very low;0;0;A+;2402.8377938049016;145.546648176523;349724.98700017476;0.4536971229911864;158669.22044010935;0,2;True;True
Wolnzach;Landkreis Pfaffenhofen an der Ilm;4,86322E+15;1,1614E+16;;0.0;very low;0;0;F;2402.8377938049016;135.1100194453214;324647.4610449334;0.48864403578640303;158637.04557280533;0,2;True;True
Gerolsbach;Landkreis Pfaffenhofen an der Ilm;4,84891E+14;1,13223E+16;;0.0;very low;0;0;H;2402.8377938049016;151.33619126554993;363636.3199433506;0.740449174267912;269254.2128358762;0,25;True;True
Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4,84984E+15;1,15196E+16;;0.0;very low;0;0;H;2402.8377938049016;124.99697412114784;300347.45352954726;0.43186955482327577;129710.92104811009;0,2;True;True
Ilmmünster;Landkreis Pfaffenhofen an der Ilm;4,84724E+14;1,15187E+16;;0.0;very low;0;0;F;2402.8377938049016;109.03055805819655;261982.74558187422;0.6405313533232326;167808.16257489403;0,3;True;True
Scheyern;Landkreis Pfaffenhofen an der Ilm;4,84913E+15;1,14325E+16;;0.0;very low;0;0;E;2402.8377938049016;149.64459499679117;359571.6884969177;0.7275688950790978;261613.176101428;0,2;True;True
Reichertshofen;Landkreis Pfaffenhofen an der Ilm;4,86504E+16;1,15218E+16;;0.0;very low;0;0;C;2402.8377938049016;123.43186378930656;296586.7472727245;0.41839978635873065;124091.83169573877;0,25;True;True
Reichertshofen;Landkreis Pfaffenhofen an der Ilm;4,86835E+15;1,15395E+16;;0.0;very low;0;0;G;2402.8377938049016;117.89584452669645;283284.59096129297;0.4370406040799907;123806.86876027654;0,2;True;True
Münchsmünster;Landkreis Pfaffenhofen an der Ilm;4,87638E+15;1,16966E+16;;0.0;very low;0;0;E;2402.8377938049016;150.60490375355425;361879.15467138984;0.4719377626166061;170784.43859320445;0,2;True;True
Jetzendorf;Landkreis Pfaffenhofen an der Ilm;4,84351E+15;1,14178E+16;;0.0;very low;0;0;D;2402.8377938049016;147.73305418309945;354978.5659853787;0.6650625156269694;236082.9380878901;0,3;True;True
Baar-Ebenhausen;Landkreis Pfaffenhofen an der Ilm;4,86988E+15;1,14559E+16;;0.0;very low;0;0;E;2402.8377938049016;80.0;192227.02350439213;0.42580776334972337;81851.75893377991;0,25;True;True
Rohrbach;Landkreis Pfaffenhofen an der Ilm;4,86008E+15;1,15432E+16;;0.0;very low;0;0;C;2402.8377938049016;80.0;192227.02350439213;0.593195389755181;114028.18412916624;0,25;True;True
Rohrbach;Landkreis Pfaffenhofen an der Ilm;4,8621E+15;1,15747E+16;;0.0;very low;0;0;A+;2402.8377938049016;80.0;192227.02350439213;0.7007298822914411;134699.21955346677;0,25;True;True
Neufahrn bei Freising;Landkreis Freising;4,83332E+15;1,16894E+16;;0.0;very low;0;0;E;2759.102704791126;80.0;220728.2163832901;0.5085136559791025;112243.31229081328;0,25;True;True
Neufahrn bei Freising;Landkreis Freising;4,82935E+15;1,16798E+16;;0.0;very low;0;0;G;2759.102704791126;114.22780991773469;315166.2593063884;0.5656946601162602;178287.8699384405;0,2;True;True
Neufahrn bei Freising;Landkreis Freising;4,83052E+15;1,16593E+16;;0.0;very low;0;0;H;2759.102704791126;135.92159308742853;375021.6351270429;0.7031973200128611;263714.2087681776;0,2;True;True
Neufahrn bei Freising;Landkreis Freising;4,83181E+14;1,1677E+16;;0.0;very low;0;0;D;2759.102704791126;80.0;220728.2163832901;0.6518252152556941;143876.21715704352;0,2;True;True
Neufahrn bei Freising;Landkreis Freising;4,83633E+16;1,16485E+16;;0.0;very low;0;0;F;2759.102704791126;85.08184177971708;234749.53978302804;0.75;176062.15483727102;0,3;True;True
Hörgertshausen;Landkreis Freising;4,85651E+15;1,18614E+16;;0.0;very low;0;0;E;2759.102704791126;115.58462037100574;318909.83869789744;0.5215244000746025;166319.26230480924;0,25;True;True
Attenkirchen;Landkreis Freising;4,84969E+15;1,17793E+16;;0.0;very low;0;0;A+;2759.102704791126;163.99946711038277;452491.3732885604;0.6785850190540588;307053.867164815;0,3;True;True
Nandlstadt;Landkreis Freising;4,85239E+15;1,17457E+16;;0.0;very low;0;0;C;2759.102704791126;165.5957182650552;456895.5941669431;0.5174595109511929;236424.9707133811;0,2;True;True
Wolfersdorf;Landkreis Freising;4,84841E+15;1,17493E+16;;0.0;very low;0;0;B;2759.102704791126;80.0;220728.2163832901;0.6265203751464045;138290.72493385564;0,2;True;True
Eching;Landkreis Freising;4,82852E+15;1,16066E+16;;0.0;very low;0;0;E;2759.102704791126;97.52894752613291;269092.3829147851;0.5530663474084944;148825.94133412815;0,25;True;True
Eching;Landkreis Freising;4,82731E+15;1,16248E+15;;0.0;very low;0;0;D;2759.102704791126;111.6686070583773;308105.15577502624;0.7047758352796699;217145.06851531693;0,25;True;True
Eching;Landkreis Freising;4,82946E+15;1,16221E+15;;0.0;very low;0;0;A+;2759.102704791126;167.41025416043195;461902.0850638177;0.7146962889702927;330119.70606275095;0,2;True;True
Moosburg;Landkreis Freising;4,84747E+15;1,19382E+16;;0.0;very low;0;0;C;2759.102704791126;133.15559521607426;367389.96291874285;0.5053881634075231;185674.53861386148;0,2;True;True
Moosburg;Landkreis Freising;4,8479E+15;1,19081E+16;;0.0;very low;0;0;G;2759.102704791126;80.0;220728.2163832901;0.7332864946715835;161857.02006681357;0,3;True;True
Moosburg;Landkreis Freising;4,84783E+15;1,19333E+16;;0.0;very low;0;0;E;2759.102704791126;148.8914820708189;410806.8909019559;0.5904430465896545;242558.07222417466;0,2;True;True
Moosburg;Landkreis Freising;4,84319E+16;1,20099E+16;;0.0;very low;0;0;C;2759.102704791126;155.5331963846596;429132.0628297237;0.5290594252114029;227036.36250047726;0,3;True;True
Moosburg;Landkreis Freising;4,84328E+15;1,19174E+16;HQ 50;0.02;medium;0,64;0,032;C;2759.102704791126;82.43416602350591;227444.33044265592;0.5485369373025906;124761.61642785284;0,3;True;True
Wang;Landkreis Freising;4,84913E+16;1,19102E+16;HQ 50;0.02;medium;0,58;0,03;C;2759.102704791126;167.11971887989756;461100.468385458;0.5361717739370188;247229.05609742124;0,2;True;True
Wang;Landkreis Freising;4,84613E+14;1,19588E+16;;0.0;very low;0;0;H;2759.102704791126;112.09970951668501;309294.61173378513;0.5786881827327182;178985.13679324577;0,2;True;True
Wang;Landkreis Freising;4,84911E+15;1,19104E+16;HQ 50;0.02;medium;1,35;0,085;D;2759.102704791126;116.76355629939546;322162.644006693;0.5414468198687243;174433.93907792386;0,2;True;True
Wang;Landkreis Freising;4,84803E+15;1,19044E+16;;0.0;very low;0;0;G;2759.102704791126;81.9596121462376;226134.9875563158;0.5178582237459851;117105.86298273415;0,2;True;True
Wang;Landkreis Freising;4,84799E+15;1,19255E+15;;0.0;very low;0;0;C;2759.102704791126;157.42047850757413;434339.2680397611;0.7010049447883144;304473.97461160965;0,2;True;True
Kirchdorf an der Amper;Landkreis Freising;4,84555E+15;1,16477E+16;;0.0;very low;0;0;E;2759.102704791126;161.73357145263188;446239.5344504855;0.6742476094479734;300875.9393444164;0,25;True;True
Mauern;Landkreis Freising;4,85186E+15;1,19332E+15;;0.0;very low;0;0;A+;2759.102704791126;81.84209413354635;225810.7432896377;0.5348256852202411;120769.38550997245;0,3;True;True
Fahrenzhausen;Landkreis Freising;4,83281E+16;1,15747E+16;;0.0;very low;0;0;D;2759.102704791126;101.24776650811405;279352.98642659787;0.5331511669173957;148937.37069520005;0,2;True;True
Balderschwang;Landkreis Oberallgäu;4,74718E+16;1,02631E+16;;0.0;very low;0;0;C;2522.9796834951467;80.0;201838.37467961173;0.438879650389342;88582.75531454102;0,2;True;True
Bolsterlang;Landkreis Oberallgäu;4,74125E+15;1,01078E+14;;0.0;very low;0;0;E;2522.9796834951467;91.69681583333843;231349.20338870896;0.6904375974173523;159732.18815211862;0,2;True;True
Fischen im Allgäu;Landkreis Oberallgäu;4,74549E+15;1,02078E+16;;0.0;very low;0;0;C;2522.9796834951467;160.28318827353567;404391.22761995805;0.5017506814275602;202903.57402164154;0,2;True;True
Obermaiselstein;Landkreis Oberallgäu;4,74401E+15;1,01075E+16;;0.0;very low;0;0;C;2522.9796834951467;145.210544224494;366363.25290767185;0.5303456024625356;194299.14008345353;0,3;True;True
Ofterschwang;Landkreis Oberallgäu;4,75099E+15;1,02916E+16;;0.0;very low;0;0;A+;2522.9796834951467;127.84877857856759;322559.87091339554;0.7471794557636092;241010.10880025092;0,3;True;True
Ofterschwang;Landkreis Oberallgäu;4,74907E+14;1,0311E+16;;0.0;very low;0;0;E;2522.9796834951467;80.0;201838.37467961173;0.6861343197488539;138488.23591000968;0,25;True;True
