ID;ort;landkreis;latitude;longitude;GEB_HQ;flood_risk;Energieklasse;Quadratmeterpreise
3289;Günzach;Landkreis Ostallgäu;4,78663E+15;1,04201E+16;;very low;E;3.907
3290;Günzach;Landkreis Ostallgäu;4,78674E+15;1,04385E+15;;very low;F;3.907
3291;Obergünzburg;Landkreis Ostallgäu;4,7806E+15;1,04162E+16;;very low;D;3.907
3292;Obergünzburg;Landkreis Ostallgäu;4,784E+15;1,04058E+16;;very low;D;3.907
3293;Eisenberg;Landkreis Ostallgäu;4,76228E+15;1,05841E+16;;very low;H;3.907
3294;Seeg;Landkreis Ostallgäu;4,76898E+15;1,06647E+15;;very low;G;3.907
3295;Marktoberdorf;Landkreis Ostallgäu;4,77864E+15;1,0607E+16;;very low;H;3.907
3296;Marktoberdorf;Landkreis Ostallgäu;4,76927E+15;1,05705E+16;;very low;E;3.907
3297;Marktoberdorf;Landkreis Ostallgäu;4,77053E+15;1,06386E+16;;very low;C;3.907
3298;Marktoberdorf;Landkreis Ostallgäu;4,7708E+15;1,05571E+16;;very low;D;3.907
3299;Marktoberdorf;Landkreis Ostallgäu;4,77772E+15;1,06753E+16;;very low;D;3.907
3300;Wald;Landkreis Ostallgäu;4,77556E+15;1,05487E+16;;very low;E;3.907
3301;Wald;Landkreis Ostallgäu;4,77843E+15;1,06597E+15;;very low;D;3.907
3302;Wald;Landkreis Ostallgäu;4,77259E+15;1,05541E+16;;very low;D;3.907
3303;Wald;Landkreis Ostallgäu;4,7768E+15;1,05857E+16;;very low;E;3.907
3304;Wald;Landkreis Ostallgäu;4,77859E+15;1,0689E+16;;very low;E;3.907
3305;Bergkirchen;Landkreis Dachau;4,82563E+15;1,13315E+16;;very low;C;6.456
3306;Bergkirchen;Landkreis Dachau;4,82469E+15;1,13608E+16;;very low;C;6.456
3307;Nürnberg;;4,94524E+15;1,11085E+16;;very low;G;4.798
3308;Nürnberg;;4,9451E+16;1,10724E+16;;very low;C;4.798
3309;Altomünster;Landkreis Dachau;4,83656E+15;1,12583E+15;;very low;F;6.456
3310;Altomünster;Landkreis Dachau;4,8363E+16;1,12057E+16;;very low;D;6.456
3311;Odelzhausen;Landkreis Dachau;4,82913E+15;1,11613E+16;;very low;G;6.456
3312;Odelzhausen;Landkreis Dachau;4,82917E+15;1,11949E+16;;very low;C;6.456
3313;Pfaffenhofen an der Glonn;Landkreis Dachau;4,82942E+15;1,11554E+16;;very low;E;6.456
3314;Pfaffenhofen an der Glonn;Landkreis Dachau;4,83267E+15;1,11815E+16;;very low;D;6.456
3315;Haimhausen;Landkreis Dachau;4,83186E+15;1,1556E+16;;very low;B;6.456
3316;Röhrmoos;Landkreis Dachau;4,83317E+15;1,15041E+16;;very low;H;6.456
3317;Röhrmoos;Landkreis Dachau;4,83501E+15;1,14631E+15;;very low;E;6.456
3318;Petershausen;Landkreis Dachau;4,84011E+16;1,14526E+16;;very low;F;6.456
3319;Petershausen;Landkreis Dachau;4,84025E+15;1,15031E+16;;very low;H;6.456
3320;Schwabhausen;Landkreis Dachau;4,82844E+16;1,13521E+16;;very low;E;6.456
3321;Schwabhausen;Landkreis Dachau;4,82972E+15;1,13882E+13;;very low;E;6.456
3322;Nürnberg;;4,94609E+15;1,11057E+16;;very low;D;4.798
3323;Nürnberg;;4,94627E+16;1,10967E+15;;very low;E;4.798
3324;Nürnberg;;4,94577E+15;1,11116E+15;;very low;E;4.798
3325;Nürnberg;;4,94593E+15;1,11055E+16;;very low;E;4.798
3326;Nürnberg;;4,94554E+16;1,10895E+16;;very low;B;4.798
3327;Nürnberg;;4,94524E+15;1,10949E+15;;very low;D;4.798
3328;Weichs;Landkreis Dachau;4,83786E+15;1,14117E+16;;very low;H;6.456
3329;Vierkirchen;Landkreis Dachau;4,83673E+15;1,14705E+16;;very low;C;6.456
3330;Markt Indersdorf;Landkreis Dachau;4,84106E+15;1,13992E+16;;very low;A;6.456
3331;Markt Indersdorf;Landkreis Dachau;4,83883E+15;1,1337E+16;;very low;D;6.456
3332;Markt Indersdorf;Landkreis Dachau;4,83623E+16;1,13849E+15;;very low;H;6.456
3333;Erdweg;Landkreis Dachau;4,83053E+15;1,12793E+16;;very low;E;6.456
3334;Nürnberg;;4,94614E+15;1,10862E+16;;very low;F;4.798
3335;Nürnberg;;4,9463E+15;1,10933E+16;;very low;H;4.798
3336;Nürnberg;;4,94643E+16;1,10925E+16;;very low;A;4.798
3337;Nürnberg;;4,94616E+15;1,10896E+16;;very low;H;4.798
3338;Nürnberg;;4,94934E+15;1,10854E+16;;very low;D;4.798
3339;Nürnberg;;4,95027E+15;1,11006E+14;;very low;A;4.798
3340;Nürnberg;;4,94951E+16;1,1094E+16;;very low;F;4.798
3341;Nürnberg;;4,94884E+15;1,10932E+16;;very low;F;4.798
3342;Pörnbach;Landkreis Pfaffenhofen an der Ilm;4,86196E+14;1,14683E+16;;very low;A+;4.620
3343;Schweitenkirchen;Landkreis Pfaffenhofen an der Ilm;4,85419E+15;1,1624E+16;;very low;D;4.620
3344;Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4,85525E+15;1,14062E+16;;very low;D;4.620
3345;Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4,8574E+15;1,15192E+16;;very low;C;4.620
3346;Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4,85708E+15;1,15063E+16;;very low;F;4.620
3347;Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4,85803E+14;1,14674E+15;;very low;D;4.620
3348;Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4,85413E+15;1,14521E+16;;very low;C;4.620
3349;Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4,8503E+15;1,15018E+14;;very low;D;4.620
3350;Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4,85185E+15;1,15692E+15;;very low;C;4.620
3351;Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4,85371E+14;1,15393E+15;;very low;E;4.620
3352;Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4,85419E+15;1,15402E+16;;very low;E;4.620
3353;Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4,85728E+15;1,14299E+15;;very low;B;4.620
3354;Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4,85847E+15;1,15165E+16;;very low;B;4.620
3355;Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4,85466E+15;1,15014E+16;;very low;A;4.620
3356;Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4,85833E+15;1,15134E+16;;very low;C;4.620
3357;Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4,85453E+15;1,15187E+16;HQ 100;low;C;4.620
3358;Vohburg an der Donau;Landkreis Pfaffenhofen an der Ilm;4,87387E+14;1,16057E+16;HQ 100;low;D;4.620
3359;Vohburg an der Donau;Landkreis Pfaffenhofen an der Ilm;4,87749E+16;1,16137E+16;HQ 40;medium;A;4.620
3360;Geisenfeld;Landkreis Pfaffenhofen an der Ilm;4,86851E+15;1,16492E+16;;very low;B;4.620
3361;Geisenfeld;Landkreis Pfaffenhofen an der Ilm;4,86828E+15;1,15664E+16;;very low;C;4.620
3362;Geisenfeld;Landkreis Pfaffenhofen an der Ilm;4,87059E+15;1,16089E+16;;very low;A+;4.620
3363;Manching;Landkreis Pfaffenhofen an der Ilm;4,87056E+15;1,14865E+16;;very low;D;4.620
3364;Manching;Landkreis Pfaffenhofen an der Ilm;4,8718E+15;1,15142E+16;;very low;F;4.620
3365;Manching;Landkreis Pfaffenhofen an der Ilm;4,87014E+16;1,14525E+16;;very low;A+;4.620
3366;Freising;Landkreis Freising;4,84415E+15;1,17206E+16;;very low;G;5.305
3367;Freising;Landkreis Freising;4,83529E+16;1,16964E+15;;very low;D;5.305
3368;Freising;Landkreis Freising;4,84228E+15;1,17438E+16;;very low;H;5.305
3369;Freising;Landkreis Freising;4,83907E+14;1,17465E+16;HQ 50;medium;G;5.305
3370;Freising;Landkreis Freising;4,8408E+15;1,17234E+16;;very low;A;5.305
3371;Freising;Landkreis Freising;4,83805E+15;1,17334E+15;;very low;C;5.305
3372;Freising;Landkreis Freising;4,83733E+15;1,16679E+16;;very low;F;5.305
3373;Nandlstadt;Landkreis Freising;4,85343E+15;1,183E+16;;very low;G;5.305
3374;Zolling;Landkreis Freising;4,84605E+15;1,17955E+16;;very low;D;5.305
3375;Marzling;Landkreis Freising;4,83732E+15;1,1797E+16;;very low;C;5.305
3376;Haag an der Amper;Landkreis Freising;4,84633E+15;1,18751E+16;HQ 20;high;D;5.305
3377;Nürnberg;;4,94758E+16;1,1128E+16;;very low;D;4.798
3378;Nürnberg;;4,94842E+15;1,11397E+16;;very low;D;4.798
3379;Nürnberg;;4,94753E+15;1,11487E+16;;very low;E;4.798
3380;Nürnberg;;4,9474E+15;1,11098E+15;;very low;A+;4.798
3381;Nürnberg;;4,94753E+15;1,11491E+16;;very low;H;4.798
3382;Nürnberg;;4,94743E+16;1,11264E+16;;very low;E;4.798
3383;Freising;Landkreis Freising;4,83544E+15;1,1778E+16;;very low;C;5.305
3384;Freising;Landkreis Freising;4,84065E+15;1,17894E+16;;very low;B;5.305
3385;Freising;Landkreis Freising;4,83705E+15;1,17598E+16;;very low;H;5.305
3386;Freising;Landkreis Freising;4,83542E+15;1,17285E+16;;very low;C;5.305
3387;Freising;Landkreis Freising;4,83638E+16;1,17502E+16;;very low;B;5.305
3388;Langenbach;Landkreis Freising;4,84564E+15;1,18664E+16;;very low;D;5.305
3389;Hallbergmoos;Landkreis Freising;4,83348E+15;1,17368E+16;;very low;E;5.305
3390;Hallbergmoos;Landkreis Freising;4,83194E+14;1,17297E+15;;very low;G;5.305
3391;Hallbergmoos;Landkreis Freising;4,82832E+14;1,17015E+15;;very low;H;5.305
3392;Hohenkammer;Landkreis Freising;4,84197E+15;1,15461E+16;;very low;H;5.305
3393;Kranzberg;Landkreis Freising;4,84034E+15;1,16612E+16;;very low;F;5.305
3394;Allershausen;Landkreis Freising;4,84425E+15;1,1614E+16;;very low;H;5.305
3395;Nürnberg;;4,94443E+15;1,11312E+16;;very low;B;4.798
3396;Nürnberg;;4,94308E+15;1,11325E+16;;very low;G;4.798
3397;Nürnberg;;4,94459E+15;1,11096E+16;;very low;H;4.798
3398;Nürnberg;;4,94448E+16;1,11457E+15;;very low;A;4.798
3399;Nürnberg;;4,94516E+15;1,11357E+16;;very low;G;4.798
3400;Nürnberg;;4,94688E+16;1,11375E+16;;very low;H;4.798
3401;Nürnberg;;4,94643E+15;1,116E+15;;very low;H;4.798
3402;Nürnberg;;4,94654E+16;1,11474E+16;;very low;A+;4.798
3403;Nürnberg;;4,94679E+15;1,11324E+16;;very low;H;4.798
3404;München;;4,81408E+15;1,15177E+14;;very low;A+;10.186
3405;München;;4,81425E+15;1,14848E+15;;very low;C;10.186
3406;München;;4,81429E+15;1,14853E+15;;very low;D;10.186
3407;München;;4,81436E+16;1,14929E+15;;very low;G;10.186
3408;München;;4,81445E+15;1,1509E+16;;very low;H;10.186
3409;München;;4,81436E+15;1,14986E+15;;very low;D;10.186
3410;München;;4,81733E+16;1,15215E+16;;very low;D;10.186
3411;München;;4,81733E+15;1,15137E+16;;very low;E;10.186
3412;München;;4,81782E+15;1,15348E+16;;very low;A;10.186
3413;München;;4,81766E+14;1,15393E+16;;very low;C;10.186
3414;München;;4,81782E+14;1,15239E+16;;very low;A;10.186
3415;München;;4,81751E+15;1,15025E+15;;very low;C;10.186
3416;München;;4,81518E+15;1,15271E+16;;very low;G;10.186
3417;München;;4,81513E+15;1,15222E+16;;very low;C;10.186
3418;München;;4,8152E+15;1,1527E+16;;very low;G;10.186
3419;München;;4,81465E+15;1,15278E+16;;very low;C;10.186
3420;München;;4,81524E+16;1,1536E+16;;very low;D;10.186
3421;München;;4,8165E+15;1,15517E+16;;very low;D;10.186
3422;München;;4,81645E+15;1,15619E+16;;very low;G;10.186
3423;München;;4,81618E+15;1,1554E+16;;very low;G;10.186
3424;München;;4,81709E+15;1,15601E+16;;very low;A+;10.186
3425;München;;4,81628E+16;1,15518E+16;;very low;G;10.186
3426;Mering;Landkreis Aichach-Friedberg;4,82761E+14;1,09643E+15;;very low;E;4.487
3427;Mering;Landkreis Aichach-Friedberg;4,8276E+14;1,09655E+16;;very low;C;4.487
3428;Mering;Landkreis Aichach-Friedberg;4,82584E+15;1,10076E+16;;very low;H;4.487
3429;Mering;Landkreis Aichach-Friedberg;4,82649E+14;1,09896E+16;;very low;D;4.487
3430;München;;4,82082E+15;1,16021E+16;;very low;E;10.186
3431;München;;4,81921E+14;1,15959E+16;;very low;C;10.186
3432;München;;4,82192E+14;1,1634E+16;;very low;D;10.186
3433;München;;4,82014E+15;1,16264E+16;;very low;A;10.186
3434;München;;4,82162E+15;1,16049E+16;;very low;C;10.186
3435;München;;4,82069E+16;1,16319E+16;;very low;D;10.186
3436;München;;4,81937E+15;1,16206E+15;;very low;E;10.186
3437;München;;4,81639E+15;1,15268E+16;;very low;A+;10.186
3438;München;;4,8165E+15;1,15261E+16;;very low;E;10.186
3439;München;;4,81563E+15;1,1502E+16;;very low;F;10.186
3440;München;;4,81677E+14;1,15902E+16;;very low;H;10.186
3441;München;;4,818E+16;1,16169E+16;;very low;H;10.186
3442;München;;4,81749E+15;1,1612E+14;;very low;H;10.186
3443;München;;4,81677E+15;1,16074E+16;;very low;E;10.186
3444;München;;4,81701E+15;1,16026E+15;;very low;D;10.186
3445;München;;4,81369E+16;1,15731E+16;;very low;E;10.186
3446;München;;4,81621E+15;1,15321E+16;;very low;F;10.186
3447;München;;4,81597E+15;1,15404E+16;;very low;H;10.186
3448;München;;4,81682E+15;1,15356E+16;;very low;D;10.186
3449;München;;4,81633E+15;1,15309E+15;;very low;F;10.186
3450;München;;4,81588E+16;1,15309E+14;;very low;B;10.186
3451;München;;4,81706E+16;1,15255E+16;;very low;F;10.186
3452;München;;4,81378E+16;1,15444E+16;;very low;D;10.186
3453;München;;4,81404E+15;1,15397E+16;;very low;A+;10.186
3454;München;;4,81366E+15;1,1539E+16;;very low;C;10.186
3455;München;;4,81353E+15;1,15345E+16;;very low;F;10.186
3456;München;;4,81364E+15;1,15395E+16;;very low;F;10.186
3457;München;;4,81401E+15;1,15392E+16;;very low;G;10.186
3458;München;;4,81399E+15;1,15427E+16;;very low;F;10.186
3459;München;;4,81287E+14;1,15075E+16;;very low;A+;10.186
3460;München;;4,81295E+15;1,15037E+16;;very low;C;10.186
3461;München;;4,81323E+15;1,15046E+16;;very low;C;10.186
3462;München;;4,81296E+15;1,15137E+15;;very low;B;10.186
3463;München;;4,8134E+15;1,15161E+16;;very low;F;10.186
3464;München;;4,81791E+15;1,15544E+15;;very low;F;10.186
3465;München;;4,8176E+15;1,15678E+15;;very low;D;10.186
3466;München;;4,81807E+15;1,15406E+16;;very low;D;10.186
3467;München;;4,81723E+16;1,1539E+15;;very low;A+;10.186
3468;München;;4,81793E+15;1,15529E+15;;very low;D;10.186
3469;München;;4,81808E+15;1,15582E+16;;very low;C;10.186
3470;München;;4,81501E+14;1,15807E+16;;very low;H;10.186
3471;München;;4,81568E+15;1,1578E+15;;very low;C;10.186
3472;München;;4,81568E+16;1,15719E+15;;very low;C;10.186
3473;München;;4,81591E+15;1,15802E+16;;very low;C;10.186
3474;München;;4,8201E+15;1,14399E+16;;very low;D;10.186
3475;München;;4,81811E+16;1,14639E+16;;very low;B;10.186
3476;München;;4,81856E+15;1,14366E+16;;very low;F;10.186
3477;München;;4,81978E+15;1,14647E+16;;very low;F;10.186
3478;München;;4,8141E+15;1,15856E+16;;very low;E;10.186
3479;München;;4,81487E+15;1,15947E+15;;very low;G;10.186
3480;München;;4,81344E+15;1,15875E+16;;very low;H;10.186
3481;München;;4,81733E+14;1,15661E+16;;very low;A+;10.186
3482;München;;4,81737E+15;1,15855E+16;;very low;G;10.186
3483;München;;4,81691E+15;1,15832E+16;;very low;A+;10.186
3484;München;;4,81756E+15;1,15725E+16;;very low;D;10.186
3485;München;;4,81869E+15;1,14911E+16;;very low;E;10.186
3486;München;;4,81676E+15;1,14899E+15;;very low;H;10.186
3487;München;;4,82008E+15;1,14809E+16;;very low;A;10.186
3488;München;;4,81834E+14;1,14859E+15;;very low;E;10.186
3489;München;;4,81798E+15;1,15026E+15;;very low;B;10.186
3490;München;;4,81933E+15;1,14699E+16;;very low;G;10.186
3491;München;;4,81494E+15;1,15448E+16;;very low;H;10.186
3492;München;;4,81574E+15;1,15507E+16;;very low;D;10.186
3493;München;;4,81507E+16;1,15405E+16;;very low;H;10.186
3494;München;;4,81489E+16;1,15404E+15;;very low;G;10.186
3495;München;;4,81564E+15;1,15489E+16;;very low;A+;10.186
3496;München;;4,815E+15;1,15416E+16;;very low;D;10.186
3497;München;;4,81671E+16;1,15803E+16;;very low;H;10.186
3498;München;;4,81647E+15;1,1582E+16;;very low;D;10.186
3499;München;;4,81641E+16;1,1575E+15;;very low;H;10.186
3500;München;;4,81244E+15;1,15578E+16;;very low;D;10.186
3501;München;;4,81276E+16;1,15591E+16;;very low;A;10.186
3502;München;;4,81245E+16;1,15493E+15;;very low;A;10.186
3503;München;;4,81306E+15;1,15601E+16;;very low;D;10.186
3504;München;;4,81596E+15;1,1572E+16;;very low;E;10.186
3505;München;;4,81653E+15;1,15687E+16;;very low;D;10.186
3506;München;;4,81683E+15;1,15713E+16;;very low;H;10.186
3507;München;;4,81624E+16;1,15665E+16;;very low;F;10.186
3508;München;;4,81815E+16;1,15802E+16;;very low;D;10.186
3509;München;;4,81815E+14;1,15982E+15;;very low;F;10.186
3510;München;;4,81892E+15;1,15887E+16;;very low;C;10.186
3511;München;;4,81876E+15;1,15706E+16;;very low;G;10.186
3512;München;;4,81829E+15;1,1596E+16;;very low;C;10.186
3513;München;;4,81775E+15;1,15915E+15;;very low;G;10.186
3514;München;;4,81823E+14;1,15803E+16;;very low;B;10.186
3515;München;;4,81303E+15;1,15483E+16;;very low;A;10.186
3516;München;;4,81382E+14;1,15576E+16;;very low;H;10.186
3517;München;;4,81331E+15;1,15795E+16;;very low;G;10.186
3518;München;;4,81338E+15;1,15786E+16;;very low;D;10.186
3519;München;;4,81315E+15;1,15702E+15;;very low;D;10.186
3520;München;;4,81303E+15;1,15802E+16;;very low;H;10.186
3521;München;;4,81296E+14;1,15669E+16;;very low;C;10.186
3522;München;;4,81323E+15;1,15674E+16;;very low;E;10.186
3523;München;;4,81311E+15;1,15757E+16;;very low;C;10.186
3524;München;;4,82066E+15;1,15417E+16;;very low;C;10.186
3525;München;;4,82342E+15;1,15183E+16;;very low;A;10.186
3526;München;;4,82324E+15;1,15041E+16;;very low;C;10.186
3527;München;;4,82224E+16;1,14927E+16;;very low;D;10.186
3528;München;;4,82411E+15;1,14965E+16;;very low;H;10.186
3529;München;;4,82072E+14;1,15398E+16;;very low;B;10.186
3530;München;;4,82079E+15;1,1491E+15;;very low;G;10.186
3531;München;;4,81495E+16;1,15071E+16;;very low;C;10.186
3532;München;;4,81584E+15;1,15276E+16;;very low;A;10.186
3533;München;;4,81467E+15;1,14915E+16;;very low;A+;10.186
3534;München;;4,8143E+15;1,15307E+16;;very low;F;10.186
3535;München;;4,81532E+15;1,14937E+15;;very low;G;10.186
3536;München;;4,81632E+16;1,15944E+14;;very low;E;10.186
3537;München;;4,81566E+15;1,15906E+15;;very low;H;10.186
3538;München;;4,81567E+16;1,15875E+16;;very low;C;10.186
3539;München;;4,8149E+15;1,1574E+16;;very low;D;10.186
3540;München;;4,81493E+16;1,15605E+16;;very low;D;10.186
3541;München;;4,81504E+15;1,15626E+16;;very low;C;10.186
3542;Rehling;Landkreis Aichach-Friedberg;4,84713E+16;1,09469E+16;;very low;C;4.487
3543;Inchenhofen;Landkreis Aichach-Friedberg;4,8524E+15;1,11034E+16;;very low;D;4.487
3544;Kühbach;Landkreis Aichach-Friedberg;4,84869E+15;1,11788E+16;;very low;E;4.487
3545;Pöttmes;Landkreis Aichach-Friedberg;4,8582E+15;1,11252E+16;;very low;D;4.487
3546;Pöttmes;Landkreis Aichach-Friedberg;4,85765E+15;1,11448E+16;;very low;H;4.487
3547;Obergriesbach;Landkreis Aichach-Friedberg;4,84228E+15;1,10421E+15;;very low;H;4.487
3548;Aichach;Landkreis Aichach-Friedberg;4,84569E+15;1,10785E+16;;very low;C;4.487
3549;Aichach;Landkreis Aichach-Friedberg;4,84542E+15;1,10981E+16;;very low;B;4.487
3550;Aichach;Landkreis Aichach-Friedberg;4,8451E+15;1,11153E+15;;very low;D;4.487
3551;Aichach;Landkreis Aichach-Friedberg;4,84534E+15;1,11952E+16;;very low;D;4.487
3552;Aichach;Landkreis Aichach-Friedberg;4,84858E+15;1,1126E+14;;very low;H;4.487
3553;Aichach;Landkreis Aichach-Friedberg;4,84304E+15;1,10727E+16;;very low;A+;4.487
3554;München;;4,8127E+15;1,14693E+15;;very low;F;10.186
3555;München;;4,81302E+15;1,14917E+15;;very low;A;10.186
3556;München;;4,81333E+15;1,14847E+16;;very low;H;10.186
3557;München;;4,81271E+15;1,14757E+16;;very low;A+;10.186
3558;München;;4,8129E+15;1,14702E+16;;very low;D;10.186
3559;München;;4,81305E+14;1,14791E+16;;very low;C;10.186
3560;München;;4,81409E+15;1,14812E+15;;very low;A;10.186
3561;München;;4,81368E+15;1,14904E+16;;very low;E;10.186
3562;München;;4,81531E+15;1,15536E+16;;very low;F;10.186
3563;München;;4,8153E+15;1,15564E+16;;very low;A;10.186
3564;Vaterstetten;Landkreis Ebersberg;4,81127E+16;1,17816E+15;;very low;F;7.491
3565;Vaterstetten;Landkreis Ebersberg;4,81099E+15;1,17616E+16;;very low;A;7.491
3566;Aßling;Landkreis Ebersberg;4,79851E+15;1,19924E+16;;very low;F;7.491
3567;Steinhöring;Landkreis Ebersberg;4,80834E+15;1,20277E+16;;very low;A;7.491
3568;Vaterstetten;Landkreis Ebersberg;4,81189E+15;1,17899E+16;;very low;H;7.491
3569;Vaterstetten;Landkreis Ebersberg;4,81316E+16;1,18083E+16;;very low;F;7.491
3570;Vaterstetten;Landkreis Ebersberg;4,80991E+15;1,17986E+16;;very low;D;7.491
3571;Forstinning;Landkreis Ebersberg;4,81674E+16;1,19093E+16;;very low;F;7.491
3572;Anzing;Landkreis Ebersberg;4,81615E+16;1,18702E+16;;very low;D;7.491
3573;Vaterstetten;Landkreis Ebersberg;4,81574E+16;1,18633E+16;;very low;E;7.491
3574;Poing;Landkreis Ebersberg;4,81719E+16;1,17924E+15;;very low;D;7.491
3575;Poing;Landkreis Ebersberg;4,818E+14;1,17912E+16;;very low;H;7.491
3576;Poing;Landkreis Ebersberg;4,81714E+15;1,17978E+16;;very low;C;7.491
3577;Poing;Landkreis Ebersberg;4,81548E+15;1,17743E+16;;very low;F;7.491
3578;Kirchseeon;Landkreis Ebersberg;4,80579E+16;1,19134E+16;;very low;C;7.491
3579;Kirchseeon;Landkreis Ebersberg;4,81175E+15;1,18392E+16;;very low;G;7.491
3580;Kirchseeon;Landkreis Ebersberg;4,80876E+15;1,18618E+15;;very low;H;7.491
3581;Egmating;Landkreis Ebersberg;4,79688E+15;1,18416E+15;;very low;F;7.491
3582;Markt Schwaben;Landkreis Ebersberg;4,81995E+15;1,18932E+16;HQ extrem;very low;E;7.491
3583;Markt Schwaben;Landkreis Ebersberg;4,82071E+15;1,18662E+16;;very low;D;7.491
3584;Markt Schwaben;Landkreis Ebersberg;4,82178E+15;1,19E+15;;very low;D;7.491
3585;Markt Schwaben;Landkreis Ebersberg;4,82108E+15;1,18582E+16;;very low;G;7.491
3586;Ottenhofen;Landkreis Erding;4,82013E+16;1,19047E+16;;very low;D;5.049
3587;Ottenhofen;Landkreis Erding;4,82044E+15;1,18611E+16;;very low;A+;5.049
3588;Ottenhofen;Landkreis Erding;4,81926E+15;1,18466E+16;;very low;B;5.049
3589;Ottenhofen;Landkreis Erding;4,82139E+14;1,18859E+16;HQ extrem;very low;E;5.049
3590;Oberding;Landkreis Erding;4,83101E+15;1,18314E+16;;very low;F;5.049
3591;Langenpreising;Landkreis Erding;4,84371E+15;1,19723E+15;;very low;D;5.049
3592;Fraunberg;Landkreis Erding;4,8341E+15;1,19875E+15;;very low;E;5.049
3593;Bockhorn;Landkreis Erding;4,83233E+15;1,19832E+16;;very low;D;5.049
3594;Eitting;Landkreis Erding;4,83767E+16;1,18585E+15;;very low;B;5.049
3595;Forstern;Landkreis Erding;4,81779E+15;1,19991E+15;;very low;D;5.049
3596;Garching bei München;Landkreis München;4,8228E+15;1,1657E+16;;very low;C;10.155
3597;Garching bei München;Landkreis München;4,82483E+15;1,16167E+16;;very low;E;10.155
