ort,landkreis,latitude,longitude
Neubiberg,Landkreis München,2774965.9268208705,4443659.620199671
Neubiberg,Landkreis München,2774693.8503689216,4446693.384033254
Neubiberg,Landkreis München,2775421.593876666,4442774.866873454
Neubiberg,Landkreis München,2774382.3925630036,4445780.488290677
Hohenbrunn,Landkreis München,2771804.135244858,4446306.059516905
Hohenbrunn,Landkreis München,2771962.9863487273,4445721.083915828
Hohenbrunn,Landkreis München,2774200.687992617,4444417.617674181
Hohenbrunn,Landkreis München,2773138.235757352,4444778.252363678
Hohenbrunn,Landkreis München,2773818.997742877,4444516.206718304
Hohenbrunn,Landkreis München,2773015.242353077,4445782.764399201
Hohenbrunn,Landkreis München,2773052.786522256,4444024.731623178
Ottobrunn,Landkreis München,2772310.528707666,4446980.163667963
Ottobrunn,Landkreis München,2774429.251486761,4444256.606487604
Ottobrunn,Landkreis München,2773863.451414154,4447777.6128352415
Ottobrunn,Landkreis München,2774190.9749736837,4446059.811875985
Ottobrunn,Landkreis München,2774751.7580458396,4444084.787192983
Ottobrunn,Landkreis München,2773313.7760976776,4446226.653961853
Ottobrunn,Landkreis München,2773357.8700753227,4444955.487473534
Putzbrunn,Landkreis München,2776706.233835298,4448836.137643124
Putzbrunn,Landkreis München,2777114.8336670883,4447083.337478913
Brunnthal,Landkreis München,2759858.6225857786,4448447.905969586
Unterschleißheim,Landkreis München,2796945.7982613184,4433873.912006672
Unterschleißheim,Landkreis München,2798941.845697485,4438806.189636378
Unterschleißheim,Landkreis München,2797931.645305988,4437844.282366321
Unterschleißheim,Landkreis München,2797248.0914434115,4438398.76341375
Unterschleißheim,Landkreis München,2797358.477554587,4437851.649131297
Unterschleißheim,Landkreis München,2798680.656661611,4438064.154834331
Unterschleißheim,Landkreis München,2796615.269993871,4434438.613120474
Ismaning,Landkreis München,2791519.6199176665,4446121.32637275
Ismaning,Landkreis München,2791008.647779575,4448361.965299888
Ismaning,Landkreis München,2792726.6078286595,4449976.1104217665
Ismaning,Landkreis München,2791642.774981667,4444672.836842828
Feldkirchen,Landkreis München,2782612.497363048,4448743.976855061
Feldkirchen,Landkreis München,2782809.147766914,4451665.745459002
Vaterstetten,Landkreis Ebersberg,2782610.9685197743,4450755.117104409
Vaterstetten,Landkreis Ebersberg,2783305.868352753,4451004.0745698735
Aying,Landkreis München,2766516.8699763715,4451003.003150469
Höhenkirchen-Siegertsbrunn,Landkreis München,2768189.4188392796,4449102.925668563
Höhenkirchen-Siegertsbrunn,Landkreis München,2767980.6386521393,4451695.0884439405
Höhenkirchen-Siegertsbrunn,Landkreis München,2768648.121469934,4450647.635829988
Grasbrunn,Landkreis München,2774678.4437373453,4452204.613833895
Grasbrunn,Landkreis München,2773713.949385849,4453849.050882369
Kirchheim bei München,Landkreis München,2784628.0582194943,4451683.422966061
Kirchheim bei München,Landkreis München,2789852.0836058967,4451808.045436592
Kirchheim bei München,Landkreis München,2784050.996838578,4452209.5813991595
Hohenbrunn,Landkreis München,2772878.4850931866,4451281.722096267
Haar,Landkreis München,2780893.5237090844,4449062.210752501
Haar,Landkreis München,2781130.296692075,4450643.094735255
Haar,Landkreis München,2779953.17698781,4448983.923480363
Haar,Landkreis München,2780258.0319904448,4448725.652153775
Haar,Landkreis München,2779088.8440549676,4451909.900408985
München,,2779232.8125657267,4451633.487410193
München,,2780404.5043949373,4449933.607648726
München,,2779272.943411101,4448747.505568658
München,,2779626.001750922,4448462.0538813695
München,,2778666.91784866,4448758.416732634
Pförring,Landkreis Eichstätt,2858011.5032510166,4445368.380017324
Titting,Landkreis Eichstätt,2875892.0637087137,4408986.503780395
Eichstätt,Landkreis Eichstätt,2865630.186264356,4404852.621550602
Eichstätt,Landkreis Eichstätt,2866034.2279149094,4407495.689737246
Eichstätt,Landkreis Eichstätt,2865943.6292508463,4407557.354233093
Eichstätt,Landkreis Eichstätt,2863489.93280513,4404683.9065816365
Denkendorf,Landkreis Eichstätt,2871208.2643982633,4426471.09272915
Walting,Landkreis Eichstätt,2865870.1364581413,4415149.376465562
Adelschlag,Landkreis Eichstätt,2861643.9056720175,4412019.812890427
Schernfeld,Landkreis Eichstätt,2867653.8876611684,4406414.90401185
Ingolstadt,,2851737.590876873,4430920.800081835
Ingolstadt,,2855977.576084232,4424905.356329974
Ingolstadt,,2854497.8977356097,4425984.676151677
Ingolstadt,,2853381.2050224836,4427701.574359891
Ingolstadt,,2853831.949540513,4426641.601621296
Ingolstadt,,2853384.8129214197,4428392.816527177
Ingolstadt,,2855050.1026590234,4423441.688760231
Ingolstadt,,2856023.573455868,4424871.852974438
Ingolstadt,,2852195.8480657833,4431020.455293586
Hitzhofen,Landkreis Eichstätt,2860384.6753104785,4417176.406286027
Eitensheim,Landkreis Eichstätt,2858122.713324523,4419331.011531791
Wettstetten,Landkreis Eichstätt,2858427.163773721,4424987.520362885
Gaimersheim,Landkreis Eichstätt,2860120.1815708783,4420563.902911292
Gaimersheim,Landkreis Eichstätt,2858049.0032067555,4420026.008089531
Gaimersheim,Landkreis Eichstätt,2856525.906351191,4421036.382671541
Nassenfels,Landkreis Eichstätt,2854282.0068222852,4406507.336363197
Ingolstadt,,2851778.390570088,4422268.693041915
Ingolstadt,,2851329.3310380024,4417715.914484962
Ingolstadt,,2851700.542638396,4420675.972699421
Ingolstadt,,2850382.7895745165,4418100.759707193
Ingolstadt,,2849033.990495785,4418272.433655197
Ingolstadt,,2851737.0016326825,4425808.995977484
Ingolstadt,,2851803.8035767195,4420015.375800549
Großmehring,Landkreis Eichstätt,2851982.632047405,4435839.069245669
Großmehring,Landkreis Eichstätt,2856954.0301279025,4436433.299804182
Kinding,Landkreis Eichstätt,2875258.943699415,4415836.739210055
Stammham,Landkreis Eichstätt,2864703.1105720345,4430246.801747312
Hepberg,Landkreis Eichstätt,2858114.606467096,4428536.661927953
Ingolstadt,,2853097.543277564,4425397.608749877
Ingolstadt,,2851780.2836039546,4424633.920188643
Ingolstadt,,2853447.807078177,4423524.848499198
Ingolstadt,,2852126.6724643623,4424060.272550966
Ingolstadt,,2854008.739988453,4424381.841526507
Ingolstadt,,2852544.57756958,4423120.808271864
Kösching,Landkreis Eichstätt,2859883.9671158446,4434662.849149973
Kösching,Landkreis Eichstätt,2862687.1365845897,4431193.933724703
Stammham,Landkreis Eichstätt,2863771.9102054983,4435011.373798266
Stammham,Landkreis Eichstätt,2858810.7976190755,4432945.425035247
Kipfenberg,Landkreis Eichstätt,2863747.2611145405,4423962.076082169
Kipfenberg,Landkreis Eichstätt,2865266.3709369823,4426118.186306149
Ingolstadt,,2846538.807333994,4422605.04175142
Ingolstadt,,2847610.317864373,4420173.91591975
Ingolstadt,,2847452.2960389783,4419024.652618153
Ingolstadt,,2846929.7473466275,4424412.138315874
Ingolstadt,,2845901.3734607864,4423221.2108538905
Ingolstadt,,2845928.2722877883,4424863.626823318
Ingolstadt,,2846667.389509622,4424881.042189803
Ingolstadt,,2848220.3235995015,4424782.21732818
Ingolstadt,,2845645.8933651657,4423219.677388376
Pollenfeld,Landkreis Eichstätt,2870823.797826081,4414507.406004776
Lenting,Landkreis Eichstätt,2854816.1749642934,4427938.686847371
Ingolstadt,,2847751.1840271326,4429049.698367933
Ingolstadt,,2850494.846603003,4429764.335205665
Ingolstadt,,2848078.570932322,4429276.815834406
Ingolstadt,,2847210.7049081842,4428012.65476791
Karlsfeld,Landkreis Dachau,2789037.4514488825,4427343.317788792
Karlsfeld,Landkreis Dachau,2791406.5644843667,4430224.33996058
Karlsfeld,Landkreis Dachau,2791110.305846593,4428382.928581687
Karlsfeld,Landkreis Dachau,2792050.461648769,4430951.80968444
Karlsfeld,Landkreis Dachau,2794251.879567514,4430992.1165240565
Dachau,Landkreis Dachau,2798186.5677945167,4426807.009835051
Dachau,Landkreis Dachau,2796475.7223018417,4430368.164267985
Dachau,Landkreis Dachau,2796409.8067806163,4429291.076673741
Dachau,Landkreis Dachau,2796418.2831744337,4429704.75179285
Dachau,Landkreis Dachau,2796476.404369833,4432052.766305087
Dachau,Landkreis Dachau,2794890.6650767922,4429980.469109109
Dachau,Landkreis Dachau,2797296.716719436,4425475.796641746
Dachau,Landkreis Dachau,2797654.660559972,4426524.070754983
Dachau,Landkreis Dachau,2794049.980535824,4426439.260852202
Dachau,Landkreis Dachau,2794978.1802081084,4427432.299529538
Dachau,Landkreis Dachau,2793693.515365856,4427180.623854358
Dachau,Landkreis Dachau,2796692.4748693276,4428597.920258955
Hebertshausen,Landkreis Dachau,2800493.1444633966,4426418.15975546
Reichertshausen,Landkreis Pfaffenhofen an der Ilm,2817574.4702779283,4431652.521518676
Wolnzach,Landkreis Pfaffenhofen an der Ilm,2834263.0550320824,4440133.633498274
Wolnzach,Landkreis Pfaffenhofen an der Ilm,2830885.967868585,4444748.349167983
Wolnzach,Landkreis Pfaffenhofen an der Ilm,2837436.622746739,4438980.180742328
Gerolsbach,Landkreis Pfaffenhofen an der Ilm,2819682.5598975257,4425051.3439695295
Hettenshausen,Landkreis Pfaffenhofen an der Ilm,2818857.535792086,4430337.217955275
Ilmmünster,Landkreis Pfaffenhofen an der Ilm,2819427.05851275,4433123.65230085
Scheyern,Landkreis Pfaffenhofen an der Ilm,2822428.931949901,4424358.3877495695
Reichertshofen,Landkreis Pfaffenhofen an der Ilm,2838516.309134407,4431013.566199669
Reichertshofen,Landkreis Pfaffenhofen an der Ilm,2841451.1747516473,4434442.829317396
Münchsmünster,Landkreis Pfaffenhofen an der Ilm,2850627.944732541,4445783.014926524
Jetzendorf,Landkreis Pfaffenhofen an der Ilm,2813287.2796710585,4427218.673668735
Baar-Ebenhausen,Landkreis Pfaffenhofen an der Ilm,2842448.377727183,4427185.292238359
Rohrbach,Landkreis Pfaffenhofen an der Ilm,2834542.2244883343,4435518.88504693
Rohrbach,Landkreis Pfaffenhofen an der Ilm,2832501.350191471,4435800.857671378
Neufahrn bei Freising,Landkreis Freising,2804038.057251389,4443432.980159673
Neufahrn bei Freising,Landkreis Freising,2802238.3934405497,4444454.787566677
Neufahrn bei Freising,Landkreis Freising,2801565.378326941,4444696.466239561
Neufahrn bei Freising,Landkreis Freising,2802201.764495069,4446334.199935348
Neufahrn bei Freising,Landkreis Freising,2805829.6010140083,4442864.005530851
Hörgertshausen,Landkreis Freising,2829405.7223352464,4457021.224712428
Attenkirchen,Landkreis Freising,2822031.4407221703,4448298.921625176
Nandlstadt,Landkreis Freising,2823337.9197056843,4447434.579281162
Wolfersdorf,Landkreis Freising,2823915.0864607114,4446496.092412167
Eching,Landkreis Freising,2799136.0443465984,4446948.650587416
Eching,Landkreis Freising,2802103.816093349,4441801.139703666
Eching,Landkreis Freising,2797012.866289126,4442160.052885425
Moosburg,Landkreis Freising,2820274.5272534993,4468257.37949869
Moosburg,Landkreis Freising,2822197.308177976,4457668.215826464
Moosburg,Landkreis Freising,2825057.0911933356,4465016.888043011
Moosburg,Landkreis Freising,2819221.445455041,4467230.062534789
Moosburg,Landkreis Freising,2817172.169736167,4462248.485425004
Wang,Landkreis Freising,2821937.129430714,4457016.4139317535
Wang,Landkreis Freising,2816058.3808638086,4463699.585338128
Wang,Landkreis Freising,2820547.419590852,4463555.989445799
Wang,Landkreis Freising,2821489.6994531085,4467326.6651262315
Wang,Landkreis Freising,2816970.3339053737,4461310.410885898
Kirchdorf an der Amper,Landkreis Freising,2816597.386796422,4446533.893475226
Mauern,Landkreis Freising,2823617.733101043,4462572.6857387535
Fahrenzhausen,Landkreis Freising,2806555.065569265,4438007.291777021
Balderschwang,Landkreis Oberallgäu,2704898.276270367,4331323.712921212
Bolsterlang,Landkreis Oberallgäu,2706454.0034199827,4330001.58035301
Fischen im Allgäu,Landkreis Oberallgäu,2701344.4801193667,4338902.97166149
Obermaiselstein,Landkreis Oberallgäu,2703932.604708736,4334646.407686663
Ofterschwang,Landkreis Oberallgäu,2710040.725806991,4343589.717940071
Ofterschwang,Landkreis Oberallgäu,2713615.394143926,4345332.829322616
Ofterschwang,Landkreis Oberallgäu,2709007.2572095376,4344634.014933559
Ofterschwang,Landkreis Oberallgäu,2710331.3896607826,4345123.501436009
Ofterschwang,Landkreis Oberallgäu,2711502.326313825,4344815.982716482
Ofterschwang,Landkreis Oberallgäu,2708963.680451335,4341727.912727151
Sonthofen,Landkreis Oberallgäu,2712960.1476191073,4340728.8121244935
Sonthofen,Landkreis Oberallgäu,2712627.206974063,4344796.4944514735
Sonthofen,Landkreis Oberallgäu,2708629.230675906,4346620.719227774
Sonthofen,Landkreis Oberallgäu,2708953.9529132186,4342393.7364081275
Sonthofen,Landkreis Oberallgäu,2709677.772306451,4342541.893989658
Sonthofen,Landkreis Oberallgäu,2708724.090055234,4343271.979363812
Betzigau,Landkreis Oberallgäu,2735432.8305540746,4353723.964605015
Friedberg,Landkreis Aichach-Friedberg,2803630.6371179307,4398492.1487702625
Friedberg,Landkreis Aichach-Friedberg,2801651.460416078,4395401.502344861
Friedberg,Landkreis Aichach-Friedberg,2808560.132156912,4392909.142723771
Friedberg,Landkreis Aichach-Friedberg,2806967.3660081998,4393099.542212126
Friedberg,Landkreis Aichach-Friedberg,2804453.2206291137,4393245.463575872
Friedberg,Landkreis Aichach-Friedberg,2811323.9902584786,4394584.523888499
Friedberg,Landkreis Aichach-Friedberg,2805661.1925445255,4394939.17375204
Friedberg,Landkreis Aichach-Friedberg,2811469.8262932906,4390776.753898304
Kissing,Landkreis Aichach-Friedberg,2801186.7305038488,4396543.148325589
Kissing,Landkreis Aichach-Friedberg,2800604.223982545,4392324.377942806
Kissing,Landkreis Aichach-Friedberg,2800200.1941107176,4395884.848778298
Ried,Landkreis Aichach-Friedberg,2796733.192300916,4403697.611517058
Merching,Landkreis Aichach-Friedberg,2792945.6748480774,4394192.450699449
Kempten (Allgäu),,2734211.568843273,4345155.469827434
Kempten (Allgäu),,2731895.9018693464,4344783.586414708
Kempten (Allgäu),,2733216.6277128384,4342644.137072329
Kempten (Allgäu),,2733360.19750082,4344779.284629506
Kempten (Allgäu),,2732429.3442583135,4344019.171671272
Kempten (Allgäu),,2738050.976186117,4341615.371253747
Kempten (Allgäu),,2736857.355718301,4343721.664112202
Kempten (Allgäu),,2736882.253373659,4344160.4576917915
Kempten (Allgäu),,2739302.216023051,4341097.054589609
Kempten (Allgäu),,2740074.597031325,4340874.925201611
Kempten (Allgäu),,2740292.296710989,4342763.816179537
Kempten (Allgäu),,2737778.097266585,4342024.525939549
Kempten (Allgäu),,2739513.1536563504,4347142.791005377
Kempten (Allgäu),,2734440.9096590145,4346760.235852143
Kempten (Allgäu),,2735284.8055154937,4347600.125699071
Kempten (Allgäu),,2739282.480718552,4345069.946089844
Kempten (Allgäu),,2738300.4853139706,4345567.802182574
Kempten (Allgäu),,2734106.897076188,4347895.893273826
Aindling,Landkreis Aichach-Friedberg,2821946.0347554097,4387469.098867557
Aindling,Landkreis Aichach-Friedberg,2818823.6588153513,4393225.381868216
Todtenweis,Landkreis Aichach-Friedberg,2819528.31707085,4393364.829728101
Todtenweis,Landkreis Aichach-Friedberg,2821595.377088087,4393860.668404415
Schiltberg,Landkreis Aichach-Friedberg,2815938.39707614,4410994.622053721
Affing,Landkreis Aichach-Friedberg,2814862.6008250755,4394222.384405248
Hollenbach,Landkreis Aichach-Friedberg,2817198.910969799,4398293.193945686
Heimbuchenthal,Landkreis Aschaffenburg,2976533.200201808,4271354.778571321
