ID;ort;landkreis;latitude;longitude;GEB_HQ;flood_risk;Energieklasse;Quadratmeterpreise
3001;Krailling;Landkreis Starnberg;4809370000000000,0;1,13349e+16;;very low;D;9367,0
3002;Planegg;Landkreis München;4811040000000000,0;1,14258e+16;;very low;H;10155,0
3003;Planegg;Landkreis München;4809960000000000,0;1,14376e+16;;very low;H;10155,0
3004;Planegg;Landkreis München;4810700000000000,0;1,13751e+16;;very low;F;10155,0
3005;Planegg;Landkreis München;4810460000000000,0;1,13763e+16;;very low;C;10155,0
3006;Planegg;Landkreis München;4810860000000000,0;1,14511e+16;;very low;E;10155,0
3007;Starnberg;Landkreis Starnberg;4800600000000000,0;1,13328e+16;;very low;G;9367,0
3008;Starnberg;Landkreis Starnberg;4801670000000000,0;1,1379e+16;;very low;D;9367,0
3009;Starnberg;Landkreis Starnberg;4801430000000000,0;1,12913e+16;;very low;G;9367,0
3010;Starnberg;Landkreis Starnberg;4800730000000000,0;1,13575e+16;;very low;G;9367,0
3011;Starnberg;Landkreis Starnberg;4800330000000000,0;1136730000000000,0;;very low;F;9367,0
3012;Starnberg;Landkreis Starnberg;4800210000000000,0;1138920000000000,0;;very low;C;9367,0
3013;Andechs;Landkreis Starnberg;4794280000000000,0;1,12081e+16;;very low;F;9367,0
3014;Tutzing;Landkreis Starnberg;4789850000000000,0;1124190000000000,0;;very low;C;9367,0
3015;Tutzing;Landkreis Starnberg;4793060000000000,0;1,12454e+16;;very low;D;9367,0
3016;Inning am Ammersee;Landkreis Starnberg;4804290000000000,0;1,11569e+16;;very low;H;9367,0
3017;Gauting;Landkreis Starnberg;4808960000000000,0;1130020000000000,0;;very low;D;9367,0
3018;Gauting;Landkreis Starnberg;4,80471e+16;1135460000000000,0;;very low;G;9367,0
3019;Gauting;Landkreis Starnberg;4804530000000000,0;1,13754e+16;;very low;G;9367,0
3020;Gauting;Landkreis Starnberg;4805040000000000,0;1,14037e+16;;very low;G;9367,0
3021;Gauting;Landkreis Starnberg;4,80318e+16;1,13482e+16;;very low;C;9367,0
3022;Neuried;Landkreis München;4804220000000000,0;1,13024e+16;;very low;A+;10155,0
3023;Neuried;Landkreis München;4806460000000000,0;1,13929e+16;;very low;H;10155,0
3024;Neuried;Landkreis München;4803480000000000,0;1129910000000000,0;;very low;D;10155,0
3025;Neuried;Landkreis München;4803590000000000,0;1,12847e+16;;very low;H;10155,0
3026;Neuried;Landkreis München;4806520000000000,0;1,14031e+16;;very low;A+;10155,0
3027;Seefeld;Landkreis Starnberg;4802830000000000,0;1,12369e+16;;very low;C;9367,0
3028;Seefeld;Landkreis Starnberg;4804790000000000,0;1121950000000000,0;;very low;C;9367,0
3029;Weßling;Landkreis Starnberg;4804680000000000,0;1,12578e+16;;very low;E;9367,0
3030;Herrsching am Ammersee;Landkreis Starnberg;4796550000000000,0;1115950000000000,0;;very low;H;9367,0
3031;Herrsching am Ammersee;Landkreis Starnberg;4799910000000000,0;1,11394e+16;;very low;C;9367,0
3032;Herrsching am Ammersee;Landkreis Starnberg;4798380000000000,0;1115830000000000,0;;very low;E;9367,0
3033;Berg;Landkreis Starnberg;4793870000000000,0;1,1381e+16;;very low;G;9367,0
3034;Berg;Landkreis Starnberg;4795680000000000,0;1138380000000000,0;;very low;E;9367,0
3035;Gilching;Landkreis Starnberg;4811030000000000,0;1,13059e+16;;very low;G;9367,0
3036;Gilching;Landkreis Starnberg;4,80946e+16;1,1278e+16;;very low;F;9367,0
3037;Gilching;Landkreis Starnberg;4810210000000000,0;1,12857e+16;;very low;A+;9367,0
3038;Gilching;Landkreis Starnberg;4809640000000000,0;1,12744e+16;;very low;E;9367,0
3039;Gilching;Landkreis Starnberg;4810750000000000,0;1,12453e+16;;very low;A;9367,0
3040;Pöcking;Landkreis Starnberg;4795710000000000,0;1,12847e+16;;very low;G;9367,0
3041;München;;4815600000000000,0;1157260000000000,0;;very low;H;10186,0
3042;München;;4815100000000000,0;1,1577e+16;;very low;C;10186,0
3043;München;;4815190000000000,0;1,15719e+16;;very low;D;10186,0
3044;München;;4815320000000000,0;1,15816e+16;;very low;G;10186,0
3045;München;;4818710000000000,0;1151410000000000,0;;very low;A+;10186,0
3046;München;;4818500000000000,0;1,15209e+16;;very low;D;10186,0
3047;München;;4818580000000000,0;1,15243e+16;;very low;C;10186,0
3048;München;;4819030000000000,0;1,15112e+16;;very low;G;10186,0
3049;München;;4814100000000000,0;1141150000000000,0;;very low;H;10186,0
3050;München;;4,81719e+16;1,13839e+16;;very low;B;10186,0
3051;München;;4,81537e+16;1,13748e+16;;very low;C;10186,0
3052;München;;4812930000000000,0;1,14102e+16;;very low;F;10186,0
3053;München;;4819170000000000,0;1,14e+16;;very low;G;10186,0
3054;München;;4814750000000000,0;1163620000000000,0;;very low;D;10186,0
3055;München;;4,81604e+16;1,16322e+16;;very low;E;10186,0
3056;München;;4817150000000000,0;1,16421e+16;;very low;H;10186,0
3057;München;;4814620000000000,0;1,16295e+16;;very low;F;10186,0
3058;München;;4816700000000000,0;1,16446e+16;;very low;H;10186,0
3059;München;;4815570000000000,0;1,16427e+16;;very low;A;10186,0
3060;München;;4811060000000000,0;1,14898e+16;;very low;H;10186,0
3061;München;;4809690000000000,0;1,14849e+16;;very low;B;10186,0
3062;München;;481079000000000,0;1,14969e+16;;very low;A+;10186,0
3063;München;;4809900000000000,0;1,14835e+16;;very low;B;10186,0
3064;München;;4811850000000000,0;1,15115e+16;;very low;A+;10186,0
3065;München;;4810910000000000,0;1,14893e+16;;very low;D;10186,0
3066;München;;4811330000000000,0;1,15159e+16;;very low;G;10186,0
3067;München;;4,81201e+16;1160620000000000,0;;very low;A;10186,0
3068;München;;4811660000000000,0;1,16085e+16;;very low;B;10186,0
3069;München;;4811390000000000,0;1,16164e+16;;very low;E;10186,0
3070;München;;4812710000000000,0;1159530000000000,0;;very low;B;10186,0
3071;München;;4812590000000000,0;1,15982e+16;;very low;G;10186,0
3072;München;;4808570000000000,0;1,16628e+16;;very low;G;10186,0
3073;München;;4808540000000000,0;1163900000000000,0;;very low;F;10186,0
3074;München;;4809350000000000,0;11672200000000,0;;very low;A+;10186,0
3075;München;;4808260000000000,0;1167950000000000,0;;very low;E;10186,0
3076;München;;4,8088e+16;1,1661e+16;;very low;E;10186,0
3077;München;;4808590000000000,0;1,16391e+16;;very low;G;10186,0
3078;München;;4809120000000000,0;1,16143e+16;;very low;A+;10186,0
3079;München;;480907000000000,0;1159890000000000,0;;very low;H;10186,0
3080;München;;4811020000000000,0;1,16149e+16;;very low;H;10186,0
3081;München;;4809780000000000,0;1,15998e+16;;very low;C;10186,0
3082;München;;4809550000000000,0;1,15898e+16;;very low;C;10186,0
3083;München;;4809760000000000,0;1,16094e+16;;very low;G;10186,0
3084;München;;4810330000000000,0;1,16058e+16;;very low;F;10186,0
3085;München;;4816500000000000,0;1145340000000000,0;;very low;H;10186,0
3086;München;;4816650000000000,0;1,1438e+16;;very low;H;10186,0
3087;München;;4815700000000000,0;1,1407e+16;;very low;F;10186,0
3088;München;;4814900000000000,0;114713000000000,0;;very low;D;10186,0
3089;München;;4817330000000000,0;1,14437e+16;;very low;D;10186,0
3090;München;;4817100000000000,0;1142560000000000,0;;very low;G;10186,0
3091;München;;4817340000000000,0;1,14363e+16;;very low;E;10186,0
3092;München;;4813830000000000,0;1159870000000000,0;;very low;H;10186,0
3093;München;;4813610000000000,0;1159330000000000,0;;very low;E;10186,0
3094;München;;4813480000000000,0;1,16009e+16;;very low;H;10186,0
3095;München;;4812350000000000,0;1152080000000000,0;;very low;E;10186,0
3096;München;;4811670000000000,0;1,15243e+16;;very low;F;10186,0
3097;München;;4812480000000000,0;1,15318e+16;;very low;G;10186,0
3098;München;;4812710000000000,0;1,15327e+16;;very low;E;10186,0
3099;München;;4812560000000000,0;1,1531e+16;;very low;G;10186,0
3100;München;;4811820000000000,0;1,15291e+16;;very low;G;10186,0
3101;München;;4812690000000000,0;1,15388e+16;;very low;D;10186,0
3102;München;;4811260000000000,0;1,16258e+16;;very low;D;10186,0
3103;München;;4810670000000000,0;1,16531e+16;;very low;A+;10186,0
3104;München;;4811170000000000,0;1,16286e+16;;very low;B;10186,0
3105;München;;4810690000000000,0;1,1656e+16;;very low;H;10186,0
3106;München;;4,81181e+16;1,16308e+16;;very low;E;10186,0
3107;München;;4811440000000000,0;1,16439e+16;;very low;E;10186,0
3108;München;;4810320000000000,0;1,15148e+16;;very low;B;10186,0
3109;München;;4809030000000000,0;1,15432e+16;;very low;A+;10186,0
3110;München;;4808980000000000,0;1154460000000000,0;;very low;B;10186,0
3111;München;;4810210000000000,0;1,15272e+16;;very low;D;10186,0
3112;München;;4810340000000000,0;1,151e+16;;very low;G;10186,0
3113;München;;4809760000000000,0;1,15493e+16;HQ 50;medium;E;10186,0
3114;München;;4,81461e+16;1,16993e+16;;very low;C;10186,0
3115;München;;4814120000000000,0;1,16923e+16;;very low;G;10186,0
3116;München;;4812430000000000,0;1,17054e+16;;very low;D;10186,0
3117;München;;4812590000000000,0;1,17044e+16;;very low;B;10186,0
3118;München;;4813270000000000,0;1,17117e+16;;very low;G;10186,0
3119;München;;4813940000000000,0;1,16672e+16;;very low;C;10186,0
3120;München;;4810580000000000,0;1,15887e+16;;very low;C;10186,0
3121;München;;4811370000000000,0;1,15992e+16;;very low;F;10186,0
3122;München;;4811200000000000,0;1,15871e+16;;very low;E;10186,0
3123;München;;4810820000000000,0;1,15907e+16;;very low;C;10186,0
3124;München;;4811010000000000,0;1,15832e+16;;very low;F;10186,0
3125;München;;4810540000000000,0;1,15863e+16;;very low;B;10186,0
3126;München;;4811240000000000,0;1158810000000000,0;;very low;A+;10186,0
3127;München;;4810760000000000,0;1,15337e+16;;very low;F;10186,0
3128;München;;4810480000000000,0;1,15275e+16;;very low;C;10186,0
3129;München;;4810330000000000,0;1153760000000000,0;;very low;H;10186,0
3130;München;;4810780000000000,0;1,15247e+16;;very low;A;10186,0
3131;München;;4810750000000000,0;1,15391e+16;;very low;G;10186,0
3132;München;;4811230000000000,0;1,15344e+16;;very low;H;10186,0
3133;München;;4817260000000000,0;1,16483e+16;;very low;E;10186,0
3134;München;;4815540000000000,0;1,16466e+16;;very low;F;10186,0
3135;München;;481586000000000,0;1,16617e+16;;very low;G;10186,0
3136;München;;4815770000000000,0;1,16577e+16;;very low;G;10186,0
3137;München;;4,80923e+16;1,15601e+16;;very low;D;10186,0
3138;München;;4808870000000000,0;1154840000000000,0;HQ 50;medium;G;10186,0
3139;München;;4,80857e+16;1,15501e+16;;very low;E;10186,0
3140;München;;4812010000000000,0;1161470000000000,0;;very low;G;10186,0
3141;München;;4812270000000000,0;1,16176e+16;;very low;F;10186,0
3142;München;;4812840000000000,0;1,1609e+16;;very low;E;10186,0
3143;München;;4811960000000000,0;1,16399e+16;;very low;E;10186,0
3144;München;;4812200000000000,0;1,16129e+16;;very low;F;10186,0
3145;München;;4809140000000000,0;1,15146e+16;;very low;A;10186,0
3146;München;;4808440000000000,0;1,15028e+16;;very low;F;10186,0
3147;München;;4808820000000000,0;1,15094e+16;;very low;C;10186,0
3148;München;;4807360000000000,0;1,14951e+16;;very low;D;10186,0
3149;München;;4814590000000000,0;1,1458e+16;;very low;E;10186,0
3150;München;;4813400000000000,0;1147540000000000,0;;very low;C;10186,0
3151;München;;4814650000000000,0;1,1465e+16;;very low;D;10186,0
3152;München;;4814670000000000,0;1,14687e+16;;very low;C;10186,0
3153;München;;4813260000000000,0;1,14667e+16;;very low;A;10186,0
3154;München;;4814480000000000,0;1,14647e+16;;very low;F;10186,0
3155;München;;481231000000000,0;1,16503e+16;;very low;B;10186,0
3156;München;;4,81219e+16;1,16631e+16;;very low;C;10186,0
3157;München;;4812080000000000,0;1,16473e+16;;very low;A;10186,0
3158;München;;4811760000000000,0;1,16562e+16;;very low;C;10186,0
3159;München;;4812860000000000,0;1,1653e+16;;very low;G;10186,0
3160;München;;4811840000000000,0;1,16581e+16;;very low;H;10186,0
3161;München;;4811930000000000,0;1,16687e+16;;very low;A+;10186,0
3162;München;;4816340000000000,0;1,14782e+16;;very low;D;10186,0
3163;München;;4816770000000000,0;1,14572e+16;;very low;A+;10186,0
3164;München;;4816580000000000,0;1,14544e+16;;very low;A;10186,0
3165;München;;4817730000000000,0;1,14407e+16;;very low;F;10186,0
3166;München;;4814710000000000,0;1,16265e+16;;very low;F;10186,0
3167;München;;4,81505e+16;1,16203e+16;;very low;E;10186,0
3168;München;;4816310000000000,0;1161780000000000,0;;very low;E;10186,0
3169;München;;4816220000000000,0;1161070000000000,0;HQ 100;low;A+;10186,0
3170;München;;4811610000000000,0;1,14943e+16;;very low;H;10186,0
3171;München;;4812160000000000,0;1,14821e+16;;very low;G;10186,0
3172;München;;4811700000000000,0;1,1499e+16;;very low;A;10186,0
3173;München;;4812130000000000,0;1,14818e+16;;very low;E;10186,0
3174;München;;4811810000000000,0;1,14712e+16;;very low;D;10186,0
3175;München;;4,81171e+16;1,14682e+16;;very low;C;10186,0
3176;München;;4810510000000000,0;1,16238e+16;;very low;G;10186,0
3177;München;;481014000000000,0;1,16467e+16;;very low;H;10186,0
3178;München;;4810660000000000,0;1,16204e+16;;very low;B;10186,0
3179;München;;4809580000000000,0;1,16339e+16;;very low;F;10186,0
3180;München;;4809600000000000,0;1,16306e+16;;very low;E;10186,0
3181;München;;4810270000000000,0;1,16523e+16;;very low;G;10186,0
3182;München;;4810160000000000,0;1162760000000000,0;;very low;C;10186,0
3183;München;;4809710000000000,0;1,16589e+16;;very low;H;10186,0
3184;München;;4815830000000000,0;1,15692e+16;;very low;G;10186,0
3185;München;;4815850000000000,0;1,15677e+16;;very low;E;10186,0
3186;München;;4815270000000000,0;1156200000000000,0;;very low;E;10186,0
3187;München;;4,80847e+16;1148070000000000,0;;very low;H;10186,0
3188;München;;4,80843e+16;1,14869e+16;;very low;F;10186,0
3189;München;;4807990000000000,0;1,1481e+16;;very low;E;10186,0
3190;München;;4808430000000000,0;1,14777e+16;;very low;B;10186,0
3191;München;;4819670000000000,0;1,15424e+16;;very low;F;10186,0
3192;München;;4820400000000000,0;1,15517e+16;;very low;B;10186,0
3193;München;;4819800000000000,0;1156460000000000,0;;very low;D;10186,0
3194;München;;4811940000000000,0;1159870000000000,0;;very low;C;10186,0
3195;München;;4,81232e+16;1,15895e+16;;very low;E;10186,0
3196;München;;4812100000000000,0;1,15881e+16;;very low;E;10186,0
3197;München;;4812610000000000,0;1,15824e+16;;very low;F;10186,0
3198;München;;4812350000000000,0;1158290000000000,0;;very low;H;10186,0
3199;München;;4811820000000000,0;1160260000000000,0;;very low;G;10186,0
3200;München;;4812190000000000,0;1,15907e+16;;very low;C;10186,0
3201;Karlskron;Landkreis Neuburg-Schrobenhausen;4867970000000000,0;1,13837e+16;;very low;F;3578,0
3202;München;;4809330000000000,0;1158450000000000,0;;very low;E;10186,0
3203;München;;4810180000000000,0;1,15785e+16;;very low;D;10186,0
3204;München;;4810350000000000,0;1157640000000000,0;;very low;D;10186,0
3205;München;;4810070000000000,0;1,15667e+16;;very low;E;10186,0
3206;München;;4810590000000000,0;1,158e+16;;very low;E;10186,0
3207;Hohenlinden;Landkreis Ebersberg;4813160000000000,0;1,19792e+16;;very low;D;7491,0
3208;München;;4812520000000000,0;1162530000000000,0;;very low;C;10186,0
3209;München;;4812810000000000,0;1164550000000000,0;;very low;E;10186,0
3210;München;;4812690000000000,0;1,1621e+16;;very low;E;10186,0
3211;München;;4,81307e+16;1,16298e+16;;very low;H;10186,0
3212;München;;4813070000000000,0;1,16345e+16;;very low;G;10186,0
3213;München;;4813100000000000,0;1162690000000000,0;;very low;G;10186,0
3214;München;;4811740000000000,0;1,15558e+16;;very low;E;10186,0
3215;München;;4810550000000000,0;1,15497e+16;;very low;H;10186,0
3216;München;;4810400000000000,0;1,1548e+16;;very low;G;10186,0
3217;München;;4810580000000000,0;1154480000000000,0;;very low;D;10186,0
3218;München;;4811300000000000,0;1,15537e+16;;very low;G;10186,0
3219;München;;481115000000000,0;1,15458e+16;;very low;F;10186,0
3220;München;;4814660000000000,0;1,16057e+16;;very low;H;10186,0
3221;München;;481499000000000,0;1,16153e+16;;very low;D;10186,0
3222;Ebersberg;Landkreis Ebersberg;4809910000000000,0;1198910000000000,0;;very low;G;7491,0
3223;Ebersberg;Landkreis Ebersberg;4807710000000000,0;1,20018e+16;;very low;F;7491,0
3224;Ebersberg;Landkreis Ebersberg;4813900000000000,0;1,19388e+16;;very low;F;7491,0
3225;Pliening;Landkreis Ebersberg;4818760000000000,0;1,17712e+16;;very low;G;7491,0
3226;München;;4815160000000000,0;1,14372e+16;;very low;D;10186,0
3227;München;;4814810000000000,0;1,14436e+16;;very low;H;10186,0
3228;München;;4813820000000000,0;1144950000000000,0;;very low;F;10186,0
3229;München;;4814730000000000,0;1142710000000000,0;;very low;A+;10186,0
3230;München;;4,81451e+16;1142310000000000,0;;very low;A;10186,0
3231;Bruck;Landkreis Ebersberg;4805020000000000,0;1,19528e+16;;very low;B;7491,0
3232;Bruck;Landkreis Ebersberg;480329000000000,0;1,19546e+16;;very low;D;7491,0
3233;Bruck;Landkreis Ebersberg;4802870000000000,0;1,18895e+16;;very low;A;7491,0
3234;Bruck;Landkreis Ebersberg;4801270000000000,0;1,19666e+16;;very low;E;7491,0
3235;Grafing bei München;Landkreis Ebersberg;4803220000000000,0;1201440000000000,0;;very low;G;7491,0
3236;Grafing bei München;Landkreis Ebersberg;4802180000000000,0;1,1996e+16;;very low;D;7491,0
3237;Grafing bei München;Landkreis Ebersberg;480334000000000,0;1,20066e+16;;very low;D;7491,0
3238;Grafing bei München;Landkreis Ebersberg;4802060000000000,0;1,19987e+16;;very low;F;7491,0
3239;Zorneding;Landkreis Ebersberg;4808840000000000,0;1182890000000000,0;;very low;H;7491,0
3240;Zorneding;Landkreis Ebersberg;4811510000000000,0;1,1827e+16;;very low;F;7491,0
3241;Oberpframmern;Landkreis Ebersberg;4,80123e+16;1,18159e+16;;very low;D;7491,0
3242;Baiern;Landkreis Ebersberg;4800450000000000,0;1,18725e+16;;very low;B;7491,0
3243;Baiern;Landkreis Ebersberg;4796070000000000,0;1,19244e+16;;very low;D;7491,0
3244;Glonn;Landkreis Ebersberg;4799890000000000,0;1,18341e+16;;very low;C;7491,0
3245;Glonn;Landkreis Ebersberg;4797830000000000,0;1,18659e+16;;very low;D;7491,0
3246;München;;4810970000000000,0;1,17104e+16;;very low;A+;10186,0
3247;München;;4809730000000000,0;1,16846e+16;;very low;H;10186,0
3248;München;;4811300000000000,0;1,16979e+16;;very low;D;10186,0
3249;München;;4810340000000000,0;1,16902e+16;;very low;F;10186,0
3250;München;;4811210000000000,0;1,16995e+16;;very low;H;10186,0
3251;München;;4810180000000000,0;1,1679e+16;;very low;D;10186,0
3252;Erding;Landkreis Erding;4831750000000000,0;1,18957e+16;;very low;G;5049,0
3253;Erding;Landkreis Erding;4827090000000000,0;1189140000000000,0;;very low;C;5049,0
3254;Erding;Landkreis Erding;4831390000000000,0;119029000000000,0;;very low;B;5049,0
3255;Erding;Landkreis Erding;4831580000000000,0;1,19256e+16;;very low;E;5049,0
3256;Erding;Landkreis Erding;4,83002e+16;1191590000000000,0;;very low;E;5049,0
3257;Erding;Landkreis Erding;4829950000000000,0;1,19364e+16;;very low;C;5049,0
3258;Erding;Landkreis Erding;4835150000000000,0;1190020000000000,0;;very low;A+;5049,0
3259;Erding;Landkreis Erding;4826950000000000,0;1,18695e+16;;very low;C;5049,0
3260;Erding;Landkreis Erding;4835670000000000,0;1192220000000000,0;;very low;A+;5049,0
3261;Wörth;Landkreis Erding;4824380000000000,0;1,19114e+16;;very low;A+;5049,0
3262;Pastetten;Landkreis Erding;4,82061e+16;1,19715e+16;;very low;H;5049,0
3263;Berglern;Landkreis Erding;4838960000000000,0;1,19054e+16;;very low;G;5049,0
3264;München;;4806390000000000,0;1,15087e+16;;very low;C;10186,0
3265;München;;4806930000000000,0;1,15148e+16;;very low;B;10186,0
3266;München;;4807580000000000,0;1,15282e+16;;very low;G;10186,0
3267;München;;4,80901e+16;1,15295e+16;;very low;B;10186,0
3268;Neuching;Landkreis Erding;4824740000000000,0;1,18465e+16;;very low;G;5049,0
3269;Walpertskirchen;Landkreis Erding;4827720000000000,0;1194720000000000,0;;very low;D;5049,0
3270;Moosinning;Landkreis Erding;4827100000000000,0;1,18433e+16;;very low;D;5049,0
3271;Wartenberg;Landkreis Erding;4,84038e+16;1201070000000000,0;;very low;H;5049,0
3272;Finsing;Landkreis Erding;4822660000000000,0;1,17895e+16;;very low;D;5049,0
3273;Hebertshausen;Landkreis Dachau;4825440000000000,0;1,15854e+16;;very low;B;6456,0
3274;Hebertshausen;Landkreis Dachau;4823180000000000,0;1,15391e+16;;very low;B;6456,0
3275;Hebertshausen;Landkreis Dachau;4825440000000000,0;1,15148e+16;;very low;C;6456,0
3276;Oberschleißheim;Landkreis München;4823880000000000,0;1158220000000000,0;;very low;A;10155,0
3277;Oberschleißheim;Landkreis München;4,8251e+16;1155860000000000,0;;very low;A+;10155,0
3278;Oberschleißheim;Landkreis München;4824910000000000,0;1,15066e+16;;very low;D;10155,0
3279;Buxheim;Landkreis Eichstätt;4883680000000000,0;1,12686e+16;;very low;G;3904,0
3280;Apfeltrach;Landkreis Unterallgäu;4798770000000000,0;1,04601e+16;;very low;C;3518,0
3281;Dirlewang;Landkreis Unterallgäu;4796650000000000,0;1,045e+16;;very low;C;3518,0
3282;Kaltental;Landkreis Ostallgäu;4792180000000000,0;1,07741e+16;;very low;C;3907,0
3283;Osterzell;Landkreis Ostallgäu;4787060000000000,0;1,07348e+16;;very low;A;3907,0
