ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht;Immobilienschaden;EAI;EI;Neuer Immobilienwert;Neue LtV;Neue Risikogewicht;Neue RWA;RWA Änderung
München;;4,82072E+14;1,15398E+16;;0,0;very low;0,0;0,0;B;10186,0;86,77;883793,25;0,08;69684,88;0,2;0,0;0,0;0,0;883793,25;0,0788474906320002;0,2;13936,976000000002;0,0
München;;4,82079E+15;1,1491E+15;;0,0;very low;0,0;0,0;G;10186,0;60,0;611160,0;0,51;309078,29;0,25;0,0;0,0;0,0;611160,0;0,5057240166241246;0,25;77269,5725;0,0
München;;4,81495E+16;1,15071E+16;;0,0;very low;0,0;0,0;C;10186,0;60,0;611160,0;0,54;327137,38;0,25;0,0;0,0;0,0;611160,0;0,535272890896001;0,25;81784,345;0,0
München;;4,81584E+15;1,15276E+16;;0,0;very low;0,0;0,0;A;10186,0;60,0;611160,0;0,44;268180,92;0,2;0,0;0,0;0,0;611160,0;0,43880640094247003;0,2;53636,184;0,0
München;;4,81467E+15;1,14915E+16;;0,0;very low;0,0;0,0;A+;10186,0;87,81;894412,37;0,14;128073,97;0,2;0,0;0,0;0,0;894412,37;0,1431934243038253;0,2;25614,794;0,0
München;;4,8143E+15;1,15307E+16;;0,0;very low;0,0;0,0;F;10186,0;75,21;766090,36;0,35;268296,12;0,2;0,0;0,0;0,0;766090,36;0,3502147187963571;0,2;53659,224;0,0
München;;4,81532E+15;1,14937E+15;;0,0;very low;0,0;0,0;G;10186,0;60,0;611160,0;0,29;176853,82;0,2;0,0;0,0;0,0;611160,0;0,28937401007919367;0,2;35370,764;0,0
München;;4,81632E+16;1,15944E+14;;0,0;very low;0,0;0,0;E;10186,0;60,0;611160,0;0,73;448107,26;0,3;0,0;0,0;0,0;611160,0;0,7332077688330388;0,3;134432,17799999999;0,0
München;;4,81566E+15;1,15906E+15;;0,0;very low;0,0;0,0;H;10186,0;60,0;611160,0;0,4;243200,07;0,2;0,0;0,0;0,0;611160,0;0,39793191635578246;0,2;48640,014;0,0
München;;4,81567E+16;1,15875E+16;;0,0;very low;0,0;0,0;C;10186,0;60,0;611160,0;0,69;418785,1;0,3;0,0;0,0;0,0;611160,0;0,6852298906996531;0,3;125635,52999999998;0,0
München;;4,8149E+15;1,1574E+16;;0,0;very low;0,0;0,0;D;10186,0;60,0;611160,0;0,5;306360,98;0,25;0,0;0,0;0,0;611160,0;0,5012778650435238;0,25;76590,245;0,0
München;;4,81493E+16;1,15605E+16;;0,0;very low;0,0;0,0;D;10186,0;60,0;611160,0;0,31;187979,74;0,2;0,0;0,0;0,0;611160,0;0,30757860462072123;0,2;37595,948;0,0
München;;4,81504E+15;1,15626E+16;;0,0;very low;0,0;0,0;C;10186,0;60,0;611160,0;0,42;258526,77;0,2;0,0;0,0;0,0;611160,0;0,42300996465737284;0,2;51705,354;0,0
Rehling;Landkreis Aichach-Friedberg;4,84713E+16;1,09469E+16;;0,0;very low;0,0;0,0;C;4487,0;60,0;269220,0;0,61;163937,6;0,3;0,0;0,0;0,0;269220,0;0,608935443132011;0,3;49181,28;0,0
Inchenhofen;Landkreis Aichach-Friedberg;4,8524E+15;1,11034E+16;;0,0;very low;0,0;0,0;D;4487,0;254,96;1143997,81;0,34;387902,18;0,2;0,0;0,0;0,0;1143997,81;0,33907598127307603;0,2;77580,436;0,0
Kühbach;Landkreis Aichach-Friedberg;4,84869E+15;1,11788E+16;;0,0;very low;0,0;0,0;E;4487,0;60,0;269220,0;0,32;85895,56;0,2;0,0;0,0;0,0;269220,0;0,319053413565114;0,2;17179,112;0,0
Pöttmes;Landkreis Aichach-Friedberg;4,8582E+15;1,11252E+16;;0,0;very low;0,0;0,0;D;4487,0;60,0;269220,0;0,47;126584,36;0,2;0,0;0,0;0,0;269220,0;0,47018928757150286;0,2;25316,872000000003;0,0
Pöttmes;Landkreis Aichach-Friedberg;4,85765E+15;1,11448E+16;;0,0;very low;0,0;0,0;H;4487,0;87,88;394320,45;0,24;94972,07;0,2;0,0;0,0;0,0;394320,45;0,2408499736698921;0,2;18994,414;0,0
Obergriesbach;Landkreis Aichach-Friedberg;4,84228E+15;1,10421E+15;;0,0;very low;0,0;0,0;H;4487,0;60,0;269220,0;0,51;136447,51;0,25;0,0;0,0;0,0;269220,0;0,5068253101552634;0,25;34111,8775;0,0
Aichach;Landkreis Aichach-Friedberg;4,84569E+15;1,10785E+16;;0,0;very low;0,0;0,0;C;4487,0;60,0;269220,0;0,63;170886,13;0,3;0,0;0,0;0,0;269220,0;0,6347453012406211;0,3;51265,839;0,0
Aichach;Landkreis Aichach-Friedberg;4,84542E+15;1,10981E+16;;0,0;very low;0,0;0,0;B;4487,0;72,19;323933,05;0,66;214201,46;0,3;0,0;0,0;0,0;323933,05;0,6612522556744365;0,3;64260,437999999995;0,0
Aichach;Landkreis Aichach-Friedberg;4,8451E+15;1,11153E+15;;0,0;very low;0,0;0,0;D;4487,0;60,0;269220,0;0,59;159918,26;0,25;0,0;0,0;0,0;269220,0;0,5940058688061809;0,25;39979,565;0,0
Aichach;Landkreis Aichach-Friedberg;4,84534E+15;1,11952E+16;;0,0;very low;0,0;0,0;D;4487,0;78,86;353829,4;0,42;148855,31;0,2;0,0;0,0;0,0;353829,4;0,42069796913427765;0,2;29771,062;0,0
Aichach;Landkreis Aichach-Friedberg;4,84858E+15;1,1126E+14;;0,0;very low;0,0;0,0;H;4487,0;139,54;626119,19;0,22;135421,11;0,2;0,0;0,0;0,0;626119,19;0,21628647095132159;0,2;27084,221999999998;0,0
Aichach;Landkreis Aichach-Friedberg;4,84304E+15;1,10727E+16;;0,0;very low;0,0;0,0;A+;4487,0;130,0;583309,02;0,47;275319,68;0,2;0,0;0,0;0,0;583309,02;0,4719962670901266;0,2;55063,936;0,0
München;;4,8127E+15;1,14693E+15;;0,0;very low;0,0;0,0;F;10186,0;98,82;1006605,94;0,31;314687,35;0,2;0,0;0,0;0,0;1006605,94;0,3126221865926998;0,2;62937,47;0,0
München;;4,81302E+15;1,14917E+15;;0,0;very low;0,0;0,0;A;10186,0;60,0;611160,0;0,43;263264,54;0,2;0,0;0,0;0,0;611160,0;0,43076205903527715;0,2;52652,907999999996;0,0
München;;4,81333E+15;1,14847E+16;;0,0;very low;0,0;0,0;H;10186,0;60,0;611160,0;0,52;317642,04;0,25;0,0;0,0;0,0;611160,0;0,5197363047319851;0,25;79410,51;0,0
München;;4,81271E+15;1,14757E+16;;0,0;very low;0,0;0,0;A+;10186,0;60,0;611160,0;0,56;339467,62;0,25;0,0;0,0;0,0;611160,0;0,5554480332482492;0,25;84866,905;0,0
München;;4,8129E+15;1,14702E+16;;0,0;very low;0,0;0,0;D;10186,0;60,0;611160,0;0,41;252684,69;0,2;0,0;0,0;0,0;611160,0;0,4134509621048498;0,2;50536,938;0,0
München;;4,81305E+14;1,14791E+16;;0,0;very low;0,0;0,0;C;10186,0;60,0;611160,0;0,67;409440,16;0,3;0,0;0,0;0,0;611160,0;0,669939393939394;0,3;122832,04799999998;0,0
München;;4,81409E+15;1,14812E+15;;0,0;very low;0,0;0,0;A;10186,0;60,0;611160,0;0,71;431382,63;0,3;0,0;0,0;0,0;611160,0;0,7058423817003731;0,3;129414,78899999999;0,0
München;;4,81368E+15;1,14904E+16;;0,0;very low;0,0;0,0;E;10186,0;63,3;644815,58;0,41;261167,29;0,2;0,0;0,0;0,0;644815,58;0,4050263332657068;0,2;52233,458000000006;0,0
München;;4,81531E+15;1,15536E+16;;0,0;very low;0,0;0,0;F;10186,0;60,0;611160,0;0,62;378148,57;0,3;0,0;0,0;0,0;611160,0;0,6187390699653119;0,3;113444,571;0,0
München;;4,8153E+15;1,15564E+16;;0,0;very low;0,0;0,0;A;10186,0;60,0;611160,0;0,59;360719,18;0,25;0,0;0,0;0,0;611160,0;0,5902205314483933;0,25;90179,795;0,0
Vaterstetten;Landkreis Ebersberg;4,81127E+16;1,17816E+15;;0,0;very low;0,0;0,0;F;7491,0;80,3;601547,3;0,32;190070,46;0,2;0,0;0,0;0,0;601547,3;0,31596926791958;0,2;38014,092;0,0
Vaterstetten;Landkreis Ebersberg;4,81099E+15;1,17616E+16;;0,0;very low;0,0;0,0;A;7491,0;60,0;449460,0;0,35;156121,56;0,2;0,0;0,0;0,0;449460,0;0,34735362434921907;0,2;31224,312;0,0
Aßling;Landkreis Ebersberg;4,79851E+15;1,19924E+16;;0,0;very low;0,0;0,0;F;7491,0;60,0;449460,0;0,43;192050,91;0,2;0,0;0,0;0,0;449460,0;0,42729255106127356;0,2;38410,182;0,0
Steinhöring;Landkreis Ebersberg;4,80834E+15;1,20277E+16;;0,0;very low;0,0;0,0;A;7491,0;66,97;501703,29;0,13;64807,83;0,2;0,0;0,0;0,0;501703,29;0,12917561294046925;0,2;12961,566;0,0
Vaterstetten;Landkreis Ebersberg;4,81189E+15;1,17899E+16;;0,0;very low;0,0;0,0;H;7491,0;70,5;528099,71;0,5;262715,02;0,2;0,0;0,0;0,0;528099,71;0,49747238073658484;0,2;52543,00400000001;0,0
Vaterstetten;Landkreis Ebersberg;4,81316E+16;1,18083E+16;;0,0;very low;0,0;0,0;F;7491,0;60,0;449460,0;0,49;221297,38;0,2;0,0;0,0;0,0;449460,0;0,49236279090464113;0,2;44259,476;0,0
Vaterstetten;Landkreis Ebersberg;4,80991E+15;1,17986E+16;;0,0;very low;0,0;0,0;D;7491,0;106,52;797957,72;0,13;104639,2;0,2;0,0;0,0;0,0;797957,72;0,13113376483155023;0,2;20927,84;0,0
Forstinning;Landkreis Ebersberg;4,81674E+16;1,19093E+16;;0,0;very low;0,0;0,0;F;7491,0;60,0;449460,0;0,47;209597,14;0,2;0,0;0,0;0,0;449460,0;0,46633101944555694;0,2;41919,42800000001;0,0
Anzing;Landkreis Ebersberg;4,81615E+16;1,18702E+16;;0,0;very low;0,0;0,0;D;7491,0;60,0;449460,0;0,32;144343,87;0,2;0,0;0,0;0,0;449460,0;0,3211495349975526;0,2;28868,774;0,0
Vaterstetten;Landkreis Ebersberg;4,81574E+16;1,18633E+16;;0,0;very low;0,0;0,0;E;7491,0;104,44;782382,4;0,27;211884,12;0,2;0,0;0,0;0,0;782382,4;0,27081912885565934;0,2;42376,824;0,0
Poing;Landkreis Ebersberg;4,81719E+16;1,17924E+15;;0,0;very low;0,0;0,0;D;7491,0;60,0;449460,0;0,64;285605,55;0,3;0,0;0,0;0,0;449460,0;0,6354415298358029;0,3;85681,665;0,0
Poing;Landkreis Ebersberg;4,818E+14;1,17912E+16;;0,0;very low;0,0;0,0;H;7491,0;60,0;449460,0;0,7;316789,52;0,3;0,0;0,0;0,0;449460,0;0,7048224981088418;0,3;95036,856;0,0
Poing;Landkreis Ebersberg;4,81714E+15;1,17978E+16;;0,0;very low;0,0;0,0;C;7491,0;60,0;449460,0;0,72;322576,69;0,3;0,0;0,0;0,0;449460,0;0,7176983268811463;0,3;96773,007;0,0
Poing;Landkreis Ebersberg;4,81548E+15;1,17743E+16;;0,0;very low;0,0;0,0;F;7491,0;60,0;449460,0;0,5;223300,9;0,2;0,0;0,0;0,0;449460,0;0,49682040671027455;0,2;44660,18;0,0
Kirchseeon;Landkreis Ebersberg;4,80579E+16;1,19134E+16;;0,0;very low;0,0;0,0;C;7491,0;60,0;449460,0;0,48;215972,57;0,2;0,0;0,0;0,0;449460,0;0,48051566324033285;0,2;43194,514;0,0
Kirchseeon;Landkreis Ebersberg;4,81175E+15;1,18392E+16;;0,0;very low;0,0;0,0;G;7491,0;60,0;449460,0;0,67;299818,47;0,3;0,0;0,0;0,0;449460,0;0,6670637431584567;0,3;89945,54099999998;0,0
Kirchseeon;Landkreis Ebersberg;4,80876E+15;1,18618E+15;;0,0;very low;0,0;0,0;H;7491,0;251,4;1883265,34;0,09;163461,35;0,2;0,0;0,0;0,0;1883265,34;0,086796770762;0,2;32692,270000000004;0,0
Egmating;Landkreis Ebersberg;4,79688E+15;1,18416E+15;;0,0;very low;0,0;0,0;F;7491,0;60,0;449460,0;0,71;319560,03;0,3;0,0;0,0;0,0;449460,0;0,7109865839006809;0,3;95868,009;0,0
Markt Schwaben;Landkreis Ebersberg;4,81995E+15;1,18932E+16;HQ extrem;0,0;very low;0,0;0,0;E;7491,0;60,0;449460,0;0,36;162399,71;0,2;0,0;0,0;0,0;449460,0;0,36132183064121387;0,2;32479,942;0,0
Markt Schwaben;Landkreis Ebersberg;4,82071E+15;1,18662E+16;;0,0;very low;0,0;0,0;D;7491,0;60,0;449460,0;0,48;216385,69;0,2;0,0;0,0;0,0;449460,0;0,4814348106616829;0,2;43277,138000000006;0,0
Markt Schwaben;Landkreis Ebersberg;4,82178E+15;1,19E+15;;0,0;very low;0,0;0,0;D;7491,0;191,23;1432467,41;0,12;168705,51;0,2;0,0;0,0;0,0;1432467,41;0,11777266890839773;0,2;33741,102000000006;0,0
Markt Schwaben;Landkreis Ebersberg;4,82108E+15;1,18582E+16;;0,0;very low;0,0;0,0;G;7491,0;60,0;449460,0;0,57;256889,88;0,25;0,0;0,0;0,0;449460,0;0,5715522627152583;0,25;64222,47;0,0
Ottenhofen;Landkreis Erding;4,82013E+16;1,19047E+16;;0,0;very low;0,0;0,0;D;5049,0;60,0;302940,0;0,56;168618,83;0,25;0,0;0,0;0,0;302940,0;0,5566080081864395;0,25;42154,7075;0,0
Ottenhofen;Landkreis Erding;4,82044E+15;1,18611E+16;;0,0;very low;0,0;0,0;A+;5049,0;60,0;302940,0;0,5;152757,88;0,25;0,0;0,0;0,0;302940,0;0,5042512708787219;0,25;38189,47;0,0
Ottenhofen;Landkreis Erding;4,81926E+15;1,18466E+16;;0,0;very low;0,0;0,0;B;5049,0;100,45;507178,35;0,38;190438,1;0,2;0,0;0,0;0,0;507178,35;0,3754854677846561;0,2;38087,62;0,0
Ottenhofen;Landkreis Erding;4,82139E+14;1,18859E+16;HQ extrem;0,0;very low;0,0;0,0;E;5049,0;60,0;302940,0;0,48;144293,75;0,2;0,0;0,0;0,0;302940,0;0,47631131577210006;0,2;28858,75;0,0
Oberding;Landkreis Erding;4,83101E+15;1,18314E+16;;0,0;very low;0,0;0,0;F;5049,0;138,88;701197,92;0,13;94522,27;0,2;0,0;0,0;0,0;701197,92;0,13480112719102189;0,2;18904,454;0,0
Langenpreising;Landkreis Erding;4,84371E+15;1,19723E+15;;0,0;very low;0,0;0,0;D;5049,0;62,37;314910,09;0,4;124886,01;0,2;0,0;0,0;0,0;314910,09;0,39657671813564305;0,2;24977,202;0,0
Fraunberg;Landkreis Erding;4,8341E+15;1,19875E+15;;0,0;very low;0,0;0,0;E;5049,0;60,0;302940,0;0,52;156350,6;0,25;0,0;0,0;0,0;302940,0;0,5161107810127418;0,25;39087,65;0,0
Bockhorn;Landkreis Erding;4,83233E+15;1,19832E+16;;0,0;very low;0,0;0,0;D;5049,0;60,0;302940,0;0,63;190158,24;0,3;0,0;0,0;0,0;302940,0;0,6277092493563081;0,3;57047,471999999994;0,0
Eitting;Landkreis Erding;4,83767E+16;1,18585E+15;;0,0;very low;0,0;0,0;B;5049,0;60,0;302940,0;0,52;158590,57;0,25;0,0;0,0;0,0;302940,0;0,5235048854558658;0,25;39647,6425;0,0
Forstern;Landkreis Erding;4,81779E+15;1,19991E+15;;0,0;very low;0,0;0,0;D;5049,0;110,12;556018,79;0,56;313615,3;0,25;0,0;0,0;0,0;556018,79;0,5640372333460169;0,25;78403,825;0,0
Garching bei München;Landkreis München;4,8228E+15;1,1657E+16;;0,0;very low;0,0;0,0;C;10155,0;62,6;635664,24;0,09;56216,68;0,2;0,0;0,0;0,0;635664,24;0,08843769471757607;0,2;11243,336000000001;0,0
Garching bei München;Landkreis München;4,82483E+15;1,16167E+16;;0,0;very low;0,0;0,0;E;10155,0;60,0;609300,0;0,52;316320,65;0,25;0,0;0,0;0,0;609300,0;0,5191541933366158;0,25;79080,1625;0,0
Garching bei München;Landkreis München;4,82596E+15;1,16127E+16;;0,0;very low;0,0;0,0;C;10155,0;60,0;609300,0;0,24;148898,66;0,2;0,0;0,0;0,0;609300,0;0,24437659609387824;0,2;29779,732000000004;0,0
Garching bei München;Landkreis München;4,82308E+15;1,16577E+14;;0,0;very low;0,0;0,0;C;10155,0;60,0;609300,0;0,22;136534,16;0,2;0,0;0,0;0,0;609300,0;0,22408363696044642;0,2;27306,832000000002;0,0
Aschheim;Landkreis München;4,81899E+15;1,17086E+16;;0,0;very low;0,0;0,0;F;10155,0;88,77;901435,83;0,21;185347,86;0,2;0,0;0,0;0,0;901435,83;0,20561403688601992;0,2;37069,572;0,0
Aschheim;Landkreis München;4,81827E+16;1,17021E+16;;0,0;very low;0,0;0,0;B;10155,0;60,0;609300,0;0,69;419777,74;0,3;0,0;0,0;0,0;609300,0;0,6889508288199573;0,3;125933,32199999999;0,0
Unterföhring;Landkreis München;4,81931E+15;1,16651E+16;;0,0;very low;0,0;0,0;C;10155,0;133,37;1354394,91;0,18;240239,34;0,2;0,0;0,0;0,0;1354394,91;0,177377615809262;0,2;48047,868;0,0
Unterföhring;Landkreis München;4,81965E+15;1,16578E+16;;0,0;very low;0,0;0,0;D;10155,0;60,0;609300,0;0,49;298901,31;0,2;0,0;0,0;0,0;609300,0;0,4905650910881339;0,2;59780,262;0,0
Unterföhring;Landkreis München;4,81888E+15;1,16646E+16;;0,0;very low;0,0;0,0;C;10155,0;60,0;609300,0;0,58;353355,79;0,25;0,0;0,0;0,0;609300,0;0,5799372886919415;0,25;88338,9475;0,0
Neubiberg;Landkreis München;4,80835E+15;1,1615E+16;;0,0;very low;0,0;0,0;G;10155,0;60,0;609300,0;0,69;419089,09;0,3;0,0;0,0;0,0;609300,0;0,6878205974068604;0,3;125726,727;0,0
Neubiberg;Landkreis München;4,80772E+15;1,16462E+16;;0,0;very low;0,0;0,0;G;10155,0;60,0;609300,0;0,71;431646,82;0,3;0,0;0,0;0,0;609300,0;0,7084306909568358;0,3;129494,046;0,0
Neubiberg;Landkreis München;4,80733E+16;1,16715E+16;;0,0;very low;0,0;0,0;C;10155,0;60,0;609300,0;0,74;448097,72;0,3;0,0;0,0;0,0;609300,0;0,735430362711308;0,3;134429,316;0,0
Neubiberg;Landkreis München;4,80766E+16;1,16816E+16;;0,0;very low;0,0;0,0;B;10155,0;60,0;609300,0;0,6;363966,54;0,25;0,0;0,0;0,0;609300,0;0,5973519448547513;0,25;90991,635;0,0
Hohenbrunn;Landkreis München;4,80542E+15;1,16678E+16;;0,0;very low;0,0;0,0;D;10155,0;60,7;616358,63;0,15;91108,09;0,2;0,0;0,0;0,0;616358,63;0,14781668587977748;0,2;18221,618;0,0
Hohenbrunn;Landkreis München;4,8068E+16;1,16723E+16;;0,0;very low;0,0;0,0;D;10155,0;79,13;803580,58;0,26;210072,97;0,2;0,0;0,0;0,0;803580,58;0,26142116326405;0,2;42014,594000000005;0,0
Hohenbrunn;Landkreis München;4,80663E+15;1,17001E+16;;0,0;very low;0,0;0,0;H;10155,0;166,25;1688260,33;0,14;230518,73;0,2;0,0;0,0;0,0;1688260,33;0,13654217060232648;0,2;46103,74600000001;0,0
Hohenbrunn;Landkreis München;4,80638E+15;1,16844E+16;;0,0;very low;0,0;0,0;D;10155,0;79,18;804099,63;0,17;134947,0;0,2;0,0;0,0;0,0;804099,63;0,16782373099711537;0,2;26989,4;0,0
Hohenbrunn;Landkreis München;4,80705E+15;1,16868E+16;;0,0;very low;0,0;0,0;G;10155,0;60,0;609300,0;0,5;303231,73;0,2;0,0;0,0;0,0;609300,0;0,49767229607746594;0,2;60646,346;0,0
Hohenbrunn;Landkreis München;4,80685E+16;1,16643E+16;;0,0;very low;0,0;0,0;H;10155,0;60,0;609300,0;0,55;335382,15;0,25;0,0;0,0;0,0;609300,0;0,5504384539635648;0,25;83845,5375;0,0
Hohenbrunn;Landkreis München;4,80623E+14;1,16506E+15;;0,0;very low;0,0;0,0;D;10155,0;60,0;609300,0;0,3;182021,23;0,2;0,0;0,0;0,0;609300,0;0,29873827342852455;0,2;36404,24600000001;0,0
Ottobrunn;Landkreis München;4,80447E+16;1,16784E+16;;0,0;very low;0,0;0,0;D;10155,0;60,0;609300,0;0,69;422066,56;0,3;0,0;0,0;0,0;609300,0;0,6927073034629904;0,3;126619,968;0,0
Ottobrunn;Landkreis München;4,80686E+15;1,16607E+16;;0,0;very low;0,0;0,0;G;10155,0;60,0;609300,0;0,43;264056,04;0,2;0,0;0,0;0,0;609300,0;0,4333760709010339;0,2;52811,208;0,0
Ottobrunn;Landkreis München;4,80709E+15;1,16477E+15;;0,0;very low;0,0;0,0;E;10155,0;60,0;609300,0;0,34;207369,37;0,2;0,0;0,0;0,0;609300,0;0,34034034137534874;0,2;41473,874;0,0
Ottobrunn;Landkreis München;4,80626E+15;1,16715E+15;;0,0;very low;0,0;0,0;F;10155,0;60,0;609300,0;0,27;164395,78;0,2;0,0;0,0;0,0;609300,0;0,2698108977515181;0,2;32879,156;0,0
Ottobrunn;Landkreis München;4,80721E+15;1,16539E+16;;0,0;very low;0,0;0,0;G;10155,0;60,0;609300,0;0,54;326672,93;0,25;0,0;0,0;0,0;609300,0;0,536144641391761;0,25;81668,2325;0,0
Ottobrunn;Landkreis München;4,80642E+15;1,16758E+16;;0,0;very low;0,0;0,0;G;10155,0;60,0;609300,0;0,42;255460,17;0,2;0,0;0,0;0,0;609300,0;0,4192682914820286;0,2;51092,03400000001;0,0
Ottobrunn;Landkreis München;4,80544E+16;1,16666E+14;;0,0;very low;0,0;0,0;H;10155,0;60,0;609300,0;0,58;355225,29;0,25;0,0;0,0;0,0;609300,0;0,5830055637616937;0,25;88806,3225;0,0
Putzbrunn;Landkreis München;4,80723E+15;1,17074E+15;;0,0;very low;0,0;0,0;C;10155,0;61,41;623654,54;0,07;43028,6;0,2;0,0;0,0;0,0;623654,54;0,06899428648430908;0,2;8605,72;0,0
Putzbrunn;Landkreis München;4,80832E+15;1,17073E+16;;0,0;very low;0,0;0,0;C;10155,0;60,0;609300,0;0,4;245675,35;0,2;0,0;0,0;0,0;609300,0;0,40320917446249793;0,2;49135,07000000001;0,0
Brunnthal;Landkreis München;4,79443E+15;1,17161E+16;;0,0;very low;0,0;0,0;D;10155,0;60,0;609300,0;0,71;434946,25;0,3;0,0;0,0;0,0;609300,0;0,7138458066633843;0,3;130483,875;0,0
Unterschleißheim;Landkreis München;4,82799E+15;1,15531E+16;;0,0;very low;0,0;0,0;H;10155,0;60,0;609300,0;0,49;297333,45;0,2;0,0;0,0;0,0;609300,0;0,48799187592319054;0,2;59466,69;0,0
Unterschleißheim;Landkreis München;4,82667E+16;1,15833E+16;;0,0;very low;0,0;0,0;B;10155,0;60,0;609300,0;0,69;418368,49;0,3;0,0;0,0;0,0;609300,0;0,6866379287707205;0,3;125510,54699999999;0,0
Unterschleißheim;Landkreis München;4,82655E+16;1,15768E+16;;0,0;very low;0,0;0,0;F;10155,0;187,59;1904966,2;0,12;231133,74;0,2;0,0;0,0;0,0;1904966,2;0,1213322000148874;0,2;46226,748;0,0
Unterschleißheim;Landkreis München;4,82851E+15;1,15433E+16;;0,0;very low;0,0;0,0;E;10155,0;60,0;609300,0;0,63;385167,18;0,3;0,0;0,0;0,0;609300,0;0,6321470211718365;0,3;115550,154;0,0
Unterschleißheim;Landkreis München;4,82762E+15;1,15644E+16;;0,0;very low;0,0;0,0;D;10155,0;60,0;609300,0;0,46;281206,24;0,2;0,0;0,0;0,0;609300,0;0,4615234531429509;0,2;56241,248;0,0
Unterschleißheim;Landkreis München;4,82717E+16;1,15206E+15;;0,0;very low;0,0;0,0;A+;10155,0;60,0;609300,0;0,6;368183,85;0,3;0,0;0,0;0,0;609300,0;0,6042735105859183;0,3;110455,15499999998;0,0
Unterschleißheim;Landkreis München;4,82805E+16;1,15287E+15;;0,0;very low;0,0;0,0;F;10155,0;60,0;609300,0;0,51;309550,13;0,25;0,0;0,0;0,0;609300,0;0,5080422287871328;0,25;77387,5325;0,0
Ismaning;Landkreis München;4,82159E+15;1,16708E+16;;0,0;very low;0,0;0,0;A+;10155,0;60,0;609300,0;0,37;223347,42;0,2;0,0;0,0;0,0;609300,0;0,36656395864106356;0,2;44669,484000000004;0,0
Ismaning;Landkreis München;4,82736E+15;1,17326E+15;;0,0;very low;0,0;0,0;F;10155,0;60,0;609300,0;0,27;165281,91;0,2;0,0;0,0;0,0;609300,0;0,27126523879862136;0,2;33056,382000000005;0,0
Ismaning;Landkreis München;4,82542E+15;1,16831E+16;;0,0;very low;0,0;0,0;A+;10155,0;60,0;609300,0;0,61;372211,07;0,3;0,0;0,0;0,0;609300,0;0,6108830953553258;0,3;111663,321;0,0
Ismaning;Landkreis München;4,82542E+15;1,17452E+16;;0,0;very low;0,0;0,0;B;10155,0;60,0;609300,0;0,45;276420,01;0,2;0,0;0,0;0,0;609300,0;0,4536681601838175;0,2;55284,00200000001;0,0
Feldkirchen;Landkreis München;4,81397E+14;1,17299E+16;;0,0;very low;0,0;0,0;E;10155,0;60,0;609300,0;0,51;312045,57;0,25;0,0;0,0;0,0;609300,0;0,5121378138847859;0,25;78011,3925;0,0
Feldkirchen;Landkreis München;4,81341E+15;1,17288E+15;;0,0;very low;0,0;0,0;C;10155,0;60,0;609300,0;0,42;252921,95;0,2;0,0;0,0;0,0;609300,0;0,4151024946660102;0,2;50584,39000000001;0,0
Vaterstetten;Landkreis Ebersberg;4,81373E+16;1,17416E+16;;0,0;very low;0,0;0,0;A;7491,0;60,0;449460,0;0,44;199689,85;0,2;0,0;0,0;0,0;449460,0;0,4442883682641392;0,2;39937,97;0,0
Vaterstetten;Landkreis Ebersberg;4,81427E+14;1,17658E+15;;0,0;very low;0,0;0,0;C;7491,0;60,0;449460,0;0,45;204151,83;0,2;0,0;0,0;0,0;449460,0;0,4542157922840742;0,2;40830,366;0,0
Aying;Landkreis München;4,79321E+15;1,17268E+16;;0,0;very low;0,0;0,0;G;10155,0;60,0;609300,0;0,43;263065,81;0,2;0,0;0,0;0,0;609300,0;0,43175087805678647;0,2;52613,162000000004;0,0
Höhenkirchen-Siegertsbrunn;Landkreis München;4,80136E+15;1,17515E+16;;0,0;very low;0,0;0,0;C;10155,0;60,0;609300,0;0,56;338495,83;0,25;0,0;0,0;0,0;609300,0;0,5555487116363039;0,25;84623,9575;0,0
Höhenkirchen-Siegertsbrunn;Landkreis München;4,80204E+15;1,17444E+15;;0,0;very low;0,0;0,0;H;10155,0;60,0;609300,0;0,43;264551,99;0,2;0,0;0,0;0,0;609300,0;0,43419003774823567;0,2;52910,398;0,0
Höhenkirchen-Siegertsbrunn;Landkreis München;4,80295E+15;1,17369E+16;;0,0;very low;0,0;0,0;B;10155,0;60,0;609300,0;0,37;227081,91;0,2;0,0;0,0;0,0;609300,0;0,37269310684391926;0,2;45416,382000000005;0,0
Grasbrunn;Landkreis München;4,80831E+15;1,17528E+16;;0,0;very low;0,0;0,0;D;10155,0;60,0;609300,0;0,62;380607,06;0,3;0,0;0,0;0,0;609300,0;0,624662826193993;0,3;114182,118;0,0
Grasbrunn;Landkreis München;4,80902E+15;1,17651E+16;;0,0;very low;0,0;0,0;H;10155,0;60,0;609300,0;0,18;109630,59;0,2;0,0;0,0;0,0;609300,0;0,17992875430822255;0,2;21926,118000000002;0,0
Kirchheim bei München;Landkreis München;4,8174E+15;1,17572E+15;;0,0;very low;0,0;0,0;C;10155,0;60,0;609300,0;0,51;309547,56;0,25;0,0;0,0;0,0;609300,0;0,5080380108321024;0,25;77386,89;0,0
