ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht;immobilienwert_check;darlehenbetrag_check;ID;Immobilienschaden;EAI;Neuer Immobilienwert;Neue LtV;Risikogewicht;Neue Risikogewicht;Akt. RWA;Neue RWA;RWA Änderung
Stammham;Landkreis Eichstätt;4,88803E+15;1,1559E+16;;0.0;very low;0.0;0.0;A+;2030.45;108.59;220485.72;0.59;129780.8;0.25;True;True;3707;0.0;0.0;220485.72;0.588613176399814;0.25;0.25;32445.2;32445.2;0.0
Stammham;Landkreis Eichstätt;4,88352E+15;1,14797E+16;;0.0;very low;0.0;0.0;G;2030.45;134.76;273619.69;0.67;182666.85;0.3;True;True;3708;0.0;0.0;273619.69;0.6675939512978762;0.3;0.3;54800.055;54800.055;0.0
Kipfenberg;Landkreis Eichstätt;4,89569E+15;1,13512E+16;;0.0;very low;0.0;0.0;H;2030.45;150.25;305066.72;0.42;128534.39;0.2;True;True;3709;0.0;0.0;305066.72;0.4213320613929963;0.2;0.2;25706.878;25706.878;0.0
Kipfenberg;Landkreis Eichstätt;4,89098E+14;1,14404E+15;;0.0;very low;0.0;0.0;C;2030.45;155.56;315860.93;0.75;236895.7;0.3;True;True;3710;0.0;0.0;315860.93;0.7500000079148758;0.3;0.3;71068.71;71068.71;0.0
Ingolstadt;;4,87277E+15;1,14239E+16;;0.0;very low;0.0;0.0;C;2734.14;98.04;268048.23;0.53;142544.84;0.25;True;True;3711;0.0;0.0;268048.23;0.5317880293408391;0.25;0.25;35636.21;35636.21;0.0
Ingolstadt;;4,87106E+15;1,13732E+16;;0.0;very low;0.0;0.0;C;2734.14;94.97;259674.18;0.48;124712.12;0.2;True;True;3712;0.0;0.0;259674.18;0.4802638444838836;0.2;0.2;24942.424;24942.424;0.0
Ingolstadt;;4,87436E+14;1,14363E+16;;0.0;very low;0.0;0.0;C;2734.14;94.24;257660.02;0.51;130179.09;0.25;True;True;3713;0.0;0.0;257660.02;0.5052358918547006;0.25;0.25;32544.7725;32544.7725;0.0
Ingolstadt;;4,87016E+16;1,13905E+15;;0.0;very low;0.0;0.0;B;2734.14;80.0;218731.05;0.61;132987.03;0.3;True;True;3714;0.0;0.0;218731.05;0.6079933781692174;0.3;0.3;39896.109;39896.109;0.0
Ingolstadt;;4,87123E+15;1,1428E+16;;0.0;very low;0.0;0.0;G;2734.14;151.69;414744.89;0.48;197760.51;0.2;True;True;3715;0.0;0.0;414744.89;0.4768244643110612;0.2;0.2;39552.102000000006;39552.102000000006;0.0
Ingolstadt;;4,87066E+15;1,14328E+15;HQ 40;0.03;medium;0.96;0.05;H;2734.14;90.57;247636.27;0.52;129055.79;0.25;True;True;3716;12381.8135;371.454405;235254.4565;0.5485795760047589;0.25;0.25;32263.9475;32263.9475;0.0
Ingolstadt;;4,87519E+16;1,14262E+16;;0.0;very low;0.0;0.0;D;2734.14;155.31;424649.74;0.61;257065.35;0.3;True;True;3717;0.0;0.0;424649.74;0.6053585479647298;0.3;0.3;77119.605;77119.605;0.0
Ingolstadt;;4,8735E+14;1,13921E+16;;0.0;very low;0.0;0.0;A;2734.14;98.33;268838.22;0.59;158743.35;0.25;True;True;3718;0.0;0.0;268838.22;0.5904790992887843;0.25;0.25;39685.8375;39685.8375;0.0
Ingolstadt;;4,87309E+15;1,13278E+16;HQ 40;0.03;medium;1.01;0.06;F;2734.14;83.16;227383.14;0.67;153104.85;0.3;True;True;3719;13642.9884;409.289652;213740.1516;0.7163130036818033;0.3;0.3;45931.455;45931.455;0.0
Pollenfeld;Landkreis Eichstätt;4,8951E+16;1,11682E+16;;0.0;very low;0.0;0.0;H;2030.45;157.49;319774.36;0.73;233926.62;0.3;True;True;3720;0.0;0.0;319774.36;0.7315365121831532;0.3;0.3;70177.98599999999;70177.98599999999;0.0
Lenting;Landkreis Eichstätt;4,88025E+15;1,14459E+15;;0.0;very low;0.0;0.0;F;2030.45;85.96;174542.21;0.59;103495.25;0.25;True;True;3721;0.0;0.0;174542.21;0.592952558581675;0.25;0.25;25873.8125;25873.8125;0.0
Ingolstadt;;4,87293E+16;1,14481E+16;;0.0;very low;0.0;0.0;C;2734.14;92.54;253016.52;0.63;158615.55;0.3;True;True;3722;0.0;0.0;253016.52;0.6268979985970876;0.3;0.3;47584.66499999999;47584.66499999999;0.0
Ingolstadt;;4,87387E+15;1,14586E+16;;0.0;very low;0.0;0.0;B;2734.14;100.23;274053.98;0.62;168618.68;0.3;True;True;3723;0.0;0.0;274053.98;0.6152754285852736;0.3;0.3;50585.604;50585.604;0.0
Ingolstadt;;4,87546E+15;1,1446E+15;;0.0;very low;0.0;0.0;E;2734.14;148.1;404939.16;0.64;257840.46;0.3;True;True;3724;0.0;0.0;404939.16;0.6367387634231276;0.3;0.3;77352.13799999999;77352.13799999999;0.0
Ingolstadt;;4,87354E+15;1,1469E+16;;0.0;very low;0.0;0.0;E;2734.14;103.88;284021.47;0.72;205777.27;0.3;True;True;3725;0.0;0.0;284021.47;0.7245130799442733;0.3;0.3;61733.181;61733.181;0.0
Karlsfeld;Landkreis Dachau;4,82471E+16;1,14956E+16;;0.0;very low;0.0;0.0;C;3357.73;128.32;430847.68;0.75;322145.97;0.3;True;True;3726;0.0;0.0;430847.68;0.7477026915869663;0.3;0.3;96643.79099999998;96643.79099999998;0.0
Karlsfeld;Landkreis Dachau;4,82395E+16;1,14645E+16;;0.0;very low;0.0;0.0;A;3357.73;98.25;329896.44;0.61;200255.07;0.3;True;True;3727;0.0;0.0;329896.44;0.6070240406352976;0.3;0.3;60076.521;60076.521;0.0
Karlsfeld;Landkreis Dachau;4,8253E+15;1,14839E+16;;0.0;very low;0.0;0.0;E;3357.73;80.0;268618.54;0.51;137705.27;0.25;True;True;3728;0.0;0.0;268618.54;0.512642463174731;0.25;0.25;34426.3175;34426.3175;0.0
Karlsfeld;Landkreis Dachau;4,82273E+15;1,14515E+16;;0.0;very low;0.0;0.0;C;3357.73;87.84;294934.22;0.44;130599.46;0.2;True;True;3729;0.0;0.0;294934.22;0.44280877274939484;0.2;0.2;26119.892000000003;26119.892000000003;0.0
Karlsfeld;Landkreis Dachau;4,8221E+15;1,14505E+15;;0.0;very low;0.0;0.0;D;3357.73;80.0;268618.54;0.45;121156.08;0.2;True;True;3730;0.0;0.0;268618.54;0.45103394575817446;0.2;0.2;24231.216;24231.216;0.0
Dachau;Landkreis Dachau;4,82852E+15;1,14236E+16;;0.0;very low;0.0;0.0;D;3357.73;114.61;384829.82;0.55;212289.66;0.25;True;True;3731;0.0;0.0;384829.82;0.5516455559499002;0.25;0.25;53072.415;53072.415;0.0
Dachau;Landkreis Dachau;4,82692E+16;1,14726E+16;;0.0;very low;0.0;0.0;H;3357.73;83.17;279263.06;0.51;142686.15;0.25;True;True;3732;0.0;0.0;279263.06;0.5109381455606767;0.25;0.25;35671.5375;35671.5375;0.0
Dachau;Landkreis Dachau;4,82795E+14;1,1434E+16;;0.0;very low;0.0;0.0;G;3357.73;80.0;268618.54;0.49;130929.59;0.2;True;True;3733;0.0;0.0;268618.54;0.48741829212533133;0.2;0.2;26185.918;26185.918;0.0
Dachau;Landkreis Dachau;4,82789E+15;1,14692E+16;;0.0;very low;0.0;0.0;H;3357.73;80.0;268618.54;0.53;143291.39;0.25;True;True;3734;0.0;0.0;268618.54;0.5334381982717947;0.25;0.25;35822.8475;35822.8475;0.0
Dachau;Landkreis Dachau;4,82354E+15;1,14359E+16;;0.0;very low;0.0;0.0;D;3357.73;107.93;362409.75;0.75;271807.32;0.3;True;True;3735;0.0;0.0;362409.75;0.7500000206948075;0.3;0.3;81542.196;81542.196;0.0
Dachau;Landkreis Dachau;4,82781E+14;1,14689E+16;;0.0;very low;0.0;0.0;H;3357.73;80.0;268618.54;0.43;115323.59;0.2;True;True;3736;0.0;0.0;268618.54;0.4293210364407461;0.2;0.2;23064.718;23064.718;0.0
Dachau;Landkreis Dachau;4,82445E+15;1,14663E+16;;0.0;very low;0.0;0.0;A+;3357.73;122.6;411671.49;0.6;245795.44;0.25;True;True;3737;0.0;0.0;411671.49;0.5970669477257218;0.25;0.25;61448.86;61448.86;0.0
Dachau;Landkreis Dachau;4,82569E+15;1,14322E+16;;0.0;very low;0.0;0.0;B;3357.73;94.4;316966.9;0.72;229451.41;0.3;True;True;3738;0.0;0.0;316966.9;0.7238970693785376;0.3;0.3;68835.423;68835.423;0.0
Dachau;Landkreis Dachau;4,82594E+14;1,14389E+15;;0.0;very low;0.0;0.0;D;3357.73;80.0;268618.54;0.64;172163.37;0.3;True;True;3739;0.0;0.0;268618.54;0.6409213973093593;0.3;0.3;51649.011;51649.011;0.0
Dachau;Landkreis Dachau;4,82357E+15;1,14203E+14;;0.0;very low;0.0;0.0;E;3357.73;161.96;543830.51;0.53;290451.96;0.25;True;True;3740;0.0;0.0;543830.51;0.5340854451141405;0.25;0.25;72612.99;72612.99;0.0
Dachau;Landkreis Dachau;4,82637E+15;1,14771E+16;;0.0;very low;0.0;0.0;B;3357.73;157.22;527888.72;0.42;222347.55;0.2;True;True;3741;0.0;0.0;527888.72;0.4212015555096536;0.2;0.2;44469.51;44469.51;0.0
Dachau;Landkreis Dachau;4,82783E+15;1,14122E+16;;0.0;very low;0.0;0.0;C;3357.73;165.89;557018.41;0.59;329738.13;0.25;True;True;3742;0.0;0.0;557018.41;0.5919698955731104;0.25;0.25;82434.5325;82434.5325;0.0
Hebertshausen;Landkreis Dachau;4,82884E+15;1,14522E+16;;0.0;very low;0.0;0.0;D;3357.73;131.24;440663.14;0.59;260613.88;0.25;True;True;3743;0.0;0.0;440663.14;0.5914129327903396;0.25;0.25;65153.47;65153.47;0.0
Reichertshausen;Landkreis Pfaffenhofen an der Ilm;4,84621E+15;1,1484E+16;;0.0;very low;0.0;0.0;D;2402.84;83.21;199946.4;0.5;100403.08;0.2;True;True;3744;0.0;0.0;199946.4;0.5021499761936199;0.2;0.25;20080.616;25100.77;0.25
Wolnzach;Landkreis Pfaffenhofen an der Ilm;4,86071E+15;1,16411E+15;;0.0;very low;0.0;0.0;H;2402.84;137.58;330577.29;0.75;247932.97;0.3;True;True;3745;0.0;0.0;330577.29;0.750000007562528;0.3;0.3;74379.891;74379.891;0.0
Wolnzach;Landkreis Pfaffenhofen an der Ilm;4,8635E+15;1,16671E+15;;0.0;very low;0.0;0.0;A+;2402.84;145.55;349724.99;0.45;158669.22;0.2;True;True;3746;0.0;0.0;349724.99;0.4536971178410785;0.2;0.2;31733.844;31733.844;0.0
Wolnzach;Landkreis Pfaffenhofen an der Ilm;4,86322E+15;1,1614E+16;;0.0;very low;0.0;0.0;F;2402.84;135.11;324647.46;0.49;158637.05;0.2;True;True;3747;0.0;0.0;324647.46;0.4886440509961174;0.2;0.2;31727.41;31727.41;0.0
Gerolsbach;Landkreis Pfaffenhofen an der Ilm;4,84891E+14;1,13223E+16;;0.0;very low;0.0;0.0;H;2402.84;151.34;363636.32;0.74;269254.21;0.3;True;True;3748;0.0;0.0;363636.32;0.7404491663539;0.3;0.3;80776.263;80776.263;0.0
Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4,84984E+15;1,15196E+16;;0.0;very low;0.0;0.0;H;2402.84;125.0;300347.45;0.43;129710.92;0.2;True;True;3749;0.0;0.0;300347.45;0.4318695564087526;0.2;0.2;25942.184;25942.184;0.0
Ilmmünster;Landkreis Pfaffenhofen an der Ilm;4,84724E+14;1,15187E+16;;0.0;very low;0.0;0.0;F;2402.84;109.03;261982.75;0.64;167808.16;0.3;True;True;3750;0.0;0.0;261982.75;0.6405313326927059;0.3;0.3;50342.448;50342.448;0.0
Scheyern;Landkreis Pfaffenhofen an der Ilm;4,84913E+15;1,14325E+16;;0.0;very low;0.0;0.0;E;2402.84;149.64;359571.69;0.73;261613.18;0.3;True;True;3751;0.0;0.0;359571.69;0.7275689028799792;0.3;0.3;78483.954;78483.954;0.0
Reichertshofen;Landkreis Pfaffenhofen an der Ilm;4,86504E+16;1,15218E+16;;0.0;very low;0.0;0.0;C;2402.84;123.43;296586.75;0.42;124091.83;0.2;True;True;3752;0.0;0.0;296586.75;0.41839977679380486;0.2;0.2;24818.366;24818.366;0.0
Reichertshofen;Landkreis Pfaffenhofen an der Ilm;4,86835E+15;1,15395E+16;;0.0;very low;0.0;0.0;G;2402.84;117.9;283284.59;0.44;123806.87;0.2;True;True;3753;0.0;0.0;283284.59;0.43704060993928395;0.2;0.2;24761.374;24761.374;0.0
Münchsmünster;Landkreis Pfaffenhofen an der Ilm;4,87638E+15;1,16966E+16;;0.0;very low;0.0;0.0;E;2402.84;150.6;361879.15;0.47;170784.44;0.2;True;True;3754;0.0;0.0;361879.15;0.47193777259618297;0.2;0.2;34156.888;34156.888;0.0
Jetzendorf;Landkreis Pfaffenhofen an der Ilm;4,84351E+15;1,14178E+16;;0.0;very low;0.0;0.0;D;2402.84;147.73;354978.57;0.67;236082.94;0.3;True;True;3755;0.0;0.0;354978.57;0.6650625134920116;0.3;0.3;70824.882;70824.882;0.0
Baar-Ebenhausen;Landkreis Pfaffenhofen an der Ilm;4,86988E+15;1,14559E+16;;0.0;very low;0.0;0.0;E;2402.84;80.0;192227.02;0.43;81851.76;0.2;True;True;3756;0.0;0.0;192227.02;0.4258077766590774;0.2;0.2;16370.351999999999;16370.351999999999;0.0
Rohrbach;Landkreis Pfaffenhofen an der Ilm;4,86008E+15;1,15432E+16;;0.0;very low;0.0;0.0;C;2402.84;80.0;192227.02;0.59;114028.18;0.25;True;True;3757;0.0;0.0;192227.02;0.5931953790887462;0.25;0.25;28507.045;28507.045;0.0
Rohrbach;Landkreis Pfaffenhofen an der Ilm;4,8621E+15;1,15747E+16;;0.0;very low;0.0;0.0;A+;2402.84;80.0;192227.02;0.7;134699.22;0.3;True;True;3758;0.0;0.0;192227.02;0.7007298973890351;0.3;0.3;40409.765999999996;40409.765999999996;0.0
Neufahrn bei Freising;Landkreis Freising;4,83332E+15;1,16894E+16;;0.0;very low;0.0;0.0;E;2759.1;80.0;220728.22;0.51;112243.31;0.25;True;True;3759;0.0;0.0;220728.22;0.5085136372684924;0.25;0.25;28060.8275;28060.8275;0.0
Neufahrn bei Freising;Landkreis Freising;4,82935E+15;1,16798E+16;;0.0;very low;0.0;0.0;G;2759.1;114.23;315166.26;0.57;178287.87;0.25;True;True;3760;0.0;0.0;315166.26;0.5656946590666145;0.25;0.25;44571.9675;44571.9675;0.0
Neufahrn bei Freising;Landkreis Freising;4,83052E+15;1,16593E+16;;0.0;very low;0.0;0.0;H;2759.1;135.92;375021.64;0.7;263714.21;0.3;True;True;3761;0.0;0.0;375021.64;0.7031973141603243;0.3;0.3;79114.263;79114.263;0.0
Neufahrn bei Freising;Landkreis Freising;4,83181E+14;1,1677E+16;;0.0;very low;0.0;0.0;D;2759.1;80.0;220728.22;0.65;143876.22;0.3;True;True;3762;0.0;0.0;220728.22;0.6518252174552035;0.3;0.3;43162.866;43162.866;0.0
Neufahrn bei Freising;Landkreis Freising;4,83633E+16;1,16485E+16;;0.0;very low;0.0;0.0;F;2759.1;85.08;234749.54;0.75;176062.15;0.3;True;True;3763;0.0;0.0;234749.54;0.7499999787007037;0.3;0.3;52818.645;52818.645;0.0
Hörgertshausen;Landkreis Freising;4,85651E+15;1,18614E+16;;0.0;very low;0.0;0.0;E;2759.1;115.58;318909.84;0.52;166319.26;0.25;True;True;3764;0.0;0.0;318909.84;0.5215243907180788;0.25;0.25;41579.815;41579.815;0.0
Attenkirchen;Landkreis Freising;4,84969E+15;1,17793E+16;;0.0;very low;0.0;0.0;A+;2759.1;164.0;452491.37;0.68;307053.87;0.3;True;True;3765;0.0;0.0;452491.37;0.6785850302515162;0.3;0.3;92116.161;92116.161;0.0
Nandlstadt;Landkreis Freising;4,85239E+15;1,17457E+16;;0.0;very low;0.0;0.0;C;2759.1;165.6;456895.59;0.52;236424.97;0.25;True;True;3766;0.0;0.0;456895.59;0.5174595141091206;0.25;0.25;59106.2425;59106.2425;0.0
Wolfersdorf;Landkreis Freising;4,84841E+15;1,17493E+16;;0.0;very low;0.0;0.0;B;2759.1;80.0;220728.22;0.63;138290.72;0.3;True;True;3767;0.0;0.0;220728.22;0.6265203425280192;0.3;0.3;41487.216;41487.216;0.0
Eching;Landkreis Freising;4,82852E+15;1,16066E+16;;0.0;very low;0.0;0.0;E;2759.1;97.53;269092.38;0.55;148825.94;0.25;True;True;3768;0.0;0.0;269092.38;0.5530663484413791;0.25;0.25;37206.485;37206.485;0.0
Eching;Landkreis Freising;4,82731E+15;1,16248E+15;;0.0;very low;0.0;0.0;D;2759.1;111.67;308105.16;0.7;217145.07;0.3;True;True;3769;0.0;0.0;308105.16;0.7047758304339986;0.3;0.3;65143.521;65143.521;0.0
Eching;Landkreis Freising;4,82946E+15;1,16221E+15;;0.0;very low;0.0;0.0;A+;2759.1;167.41;461902.09;0.71;330119.71;0.3;True;True;3770;0.0;0.0;461902.09;0.7146962898565797;0.3;0.3;99035.913;99035.913;0.0
Moosburg;Landkreis Freising;4,84747E+15;1,19382E+16;;0.0;very low;0.0;0.0;C;2759.1;133.16;367389.96;0.51;185674.54;0.25;True;True;3771;0.0;0.0;367389.96;0.5053881711955329;0.25;0.25;46418.635;46418.635;0.0
Moosburg;Landkreis Freising;4,8479E+15;1,19081E+16;;0.0;very low;0.0;0.0;G;2759.1;80.0;220728.22;0.73;161857.02;0.3;True;True;3772;0.0;0.0;220728.22;0.7332864823537288;0.3;0.3;48557.10599999999;48557.10599999999;0.0
Moosburg;Landkreis Freising;4,84783E+15;1,19333E+16;;0.0;very low;0.0;0.0;E;2759.1;148.89;410806.89;0.59;242558.07;0.25;True;True;3773;0.0;0.0;410806.89;0.5904430424718534;0.25;0.25;60639.5175;60639.5175;0.0
Moosburg;Landkreis Freising;4,84319E+16;1,20099E+16;;0.0;very low;0.0;0.0;C;2759.1;155.53;429132.06;0.53;227036.36;0.25;True;True;3774;0.0;0.0;429132.06;0.5290594228732293;0.25;0.25;56759.09;56759.09;0.0
Moosburg;Landkreis Freising;4,84328E+15;1,19174E+16;HQ 50;0.02;medium;0.64;0.03;C;2759.1;82.43;227444.33;0.55;124761.62;0.25;True;True;3775;6823.3299;136.466598;220621.00009999998;0.5655020145110837;0.25;0.25;31190.405;31190.405;0.0
Wang;Landkreis Freising;4,84913E+16;1,19102E+16;HQ 50;0.02;medium;0.58;0.03;C;2759.1;167.12;461100.47;0.54;247229.06;0.25;True;True;3776;13833.014099999999;276.660282;447267.4559;0.5527544129105504;0.25;0.25;61807.265;61807.265;0.0
Wang;Landkreis Freising;4,84613E+14;1,19588E+16;;0.0;very low;0.0;0.0;H;2759.1;112.1;309294.61;0.58;178985.14;0.25;True;True;3777;0.0;0.0;309294.61;0.5786881963445791;0.25;0.25;44746.285;44746.285;0.0
Wang;Landkreis Freising;4,84911E+15;1,19104E+16;HQ 50;0.02;medium;1.35;0.09;D;2759.1;116.76;322162.64;0.54;174433.94;0.25;True;True;3778;28994.637600000002;579.8927520000001;293168.0024;0.5949965158953514;0.25;0.25;43608.485;43608.485;0.0
Wang;Landkreis Freising;4,84803E+15;1,19044E+16;;0.0;very low;0.0;0.0;G;2759.1;81.96;226134.99;0.52;117105.86;0.25;True;True;3779;0.0;0.0;226134.99;0.5178582049597897;0.25;0.25;29276.465;29276.465;0.0
Wang;Landkreis Freising;4,84799E+15;1,19255E+15;;0.0;very low;0.0;0.0;C;2759.1;157.42;434339.27;0.7;304473.97;0.3;True;True;3780;0.0;0.0;434339.27;0.7010049310070442;0.3;0.3;91342.19099999999;91342.19099999999;0.0
Kirchdorf an der Amper;Landkreis Freising;4,84555E+15;1,16477E+16;;0.0;very low;0.0;0.0;E;2759.1;161.73;446239.53;0.67;300875.94;0.3;True;True;3781;0.0;0.0;446239.53;0.6742476176415836;0.3;0.3;90262.78199999999;90262.78199999999;0.0
Mauern;Landkreis Freising;4,85186E+15;1,19332E+15;;0.0;very low;0.0;0.0;A+;2759.1;81.84;225810.74;0.53;120769.39;0.25;True;True;3782;0.0;0.0;225810.74;0.5348257128956754;0.25;0.25;30192.3475;30192.3475;0.0
Fahrenzhausen;Landkreis Freising;4,83281E+16;1,15747E+16;;0.0;very low;0.0;0.0;D;2759.1;101.25;279352.99;0.53;148937.37;0.25;True;True;3783;0.0;0.0;279352.99;0.5331511576088733;0.25;0.25;37234.3425;37234.3425;0.0
Balderschwang;Landkreis Oberallgäu;4,74718E+16;1,02631E+16;;0.0;very low;0.0;0.0;C;2522.98;80.0;201838.37;0.44;88582.76;0.2;True;True;3784;0.0;0.0;201838.37;0.4388796837786591;0.2;0.2;17716.552;17716.552;0.0
Bolsterlang;Landkreis Oberallgäu;4,74125E+15;1,01078E+14;;0.0;very low;0.0;0.0;E;2522.98;91.7;231349.2;0.69;159732.19;0.3;True;True;3785;0.0;0.0;231349.2;0.6904376155180134;0.3;0.3;47919.657;47919.657;0.0
Fischen im Allgäu;Landkreis Oberallgäu;4,74549E+15;1,02078E+16;;0.0;very low;0.0;0.0;C;2522.98;160.28;404391.23;0.5;202903.57;0.2;True;True;3786;0.0;0.0;404391.23;0.5017506685295822;0.2;0.25;40580.71400000001;50725.8925;0.24999999999999978
Obermaiselstein;Landkreis Oberallgäu;4,74401E+15;1,01075E+16;;0.0;very low;0.0;0.0;C;2522.98;145.21;366363.25;0.53;194299.14;0.25;True;True;3787;0.0;0.0;366363.25;0.5303456064438778;0.25;0.25;48574.785;48574.785;0.0
Ofterschwang;Landkreis Oberallgäu;4,75099E+15;1,02916E+16;;0.0;very low;0.0;0.0;A+;2522.98;127.85;322559.87;0.75;241010.11;0.3;True;True;3788;0.0;0.0;322559.87;0.7471794615988653;0.3;0.3;72303.033;72303.033;0.0
Ofterschwang;Landkreis Oberallgäu;4,74907E+14;1,0311E+16;;0.0;very low;0.0;0.0;E;2522.98;80.0;201838.37;0.69;138488.24;0.3;True;True;3789;0.0;0.0;201838.37;0.6861343559205318;0.3;0.3;41546.471999999994;41546.471999999994;0.0
Ofterschwang;Landkreis Oberallgäu;4,74634E+15;1,03274E+16;;0.0;very low;0.0;0.0;E;2522.98;97.86;246899.98;0.49;122076.04;0.2;True;True;3790;0.0;0.0;246899.98;0.49443519598503;0.2;0.2;24415.208;24415.208;0.0
Ofterschwang;Landkreis Oberallgäu;4,74831E+15;1,03099E+15;;0.0;very low;0.0;0.0;A;2522.98;134.59;339570.68;0.46;155357.78;0.2;True;True;3791;0.0;0.0;339570.68;0.4575123505951692;0.2;0.2;31071.556;31071.556;0.0
Ofterschwang;Landkreis Oberallgäu;4,75005E+15;1,02731E+16;HQ 500;0.0;very low;0.0;0.0;D;2522.98;80.0;201838.37;0.74;149187.49;0.3;True;True;3792;0.0;0.0;201838.37;0.7391433551509556;0.3;0.3;44756.246999999996;44756.246999999996;0.0
Ofterschwang;Landkreis Oberallgäu;4,7513E+15;1,02425E+15;;0.0;very low;0.0;0.0;H;2522.98;133.84;337666.04;0.71;241398.86;0.3;True;True;3793;0.0;0.0;337666.04;0.7149041698122797;0.3;0.3;72419.658;72419.658;0.0
Sonthofen;Landkreis Oberallgäu;4,7506E+16;1,02637E+16;;0.0;very low;0.0;0.0;C;2522.98;80.0;201838.37;0.74;150120.78;0.3;True;True;3794;0.0;0.0;201838.37;0.7437673025203285;0.3;0.3;45036.234;45036.234;0.0
Sonthofen;Landkreis Oberallgäu;4,74794E+16;1,0224E+16;;0.0;very low;0.0;0.0;A+;2522.98;89.99;227048.35;0.54;122863.0;0.25;True;True;3795;0.0;0.0;227048.35;0.5411314374229101;0.25;0.25;30715.75;30715.75;0.0
Sonthofen;Landkreis Oberallgäu;4,75442E+15;1,03723E+15;;0.0;very low;0.0;0.0;C;2522.98;87.79;221490.38;0.53;116988.72;0.25;True;True;3796;0.0;0.0;221490.38;0.528188718625161;0.25;0.25;29247.18;29247.18;0.0
Sonthofen;Landkreis Oberallgäu;4,75111E+14;1,02297E+16;;0.0;very low;0.0;0.0;D;2522.98;136.44;344230.17;0.45;155813.78;0.2;True;True;3797;0.0;0.0;344230.17;0.45264417119510475;0.2;0.2;31162.756;31162.756;0.0
Sonthofen;Landkreis Oberallgäu;4,75205E+15;1,02914E+16;;0.0;very low;0.0;0.0;D;2522.98;86.88;219186.81;0.55;120021.78;0.25;True;True;3798;0.0;0.0;219186.81;0.5475775663690712;0.25;0.25;30005.445;30005.445;0.0
Sonthofen;Landkreis Oberallgäu;4,75063E+14;1,02631E+16;;0.0;very low;0.0;0.0;H;2522.98;80.0;201838.37;0.58;118025.12;0.25;True;True;3799;0.0;0.0;201838.37;0.5847506596491043;0.25;0.25;29506.28;29506.28;0.0
Betzigau;Landkreis Oberallgäu;4,77424E+15;1,04451E+16;;0.0;very low;0.0;0.0;C;2522.98;119.15;300610.31;0.75;225457.73;0.3;True;True;3800;0.0;0.0;300610.31;0.7499999916835853;0.3;0.3;67637.319;67637.319;0.0
Friedberg;Landkreis Aichach-Friedberg;4,83129E+14;1,10661E+16;;0.0;very low;0.0;0.0;G;2333.67;149.62;349166.65;0.64;221838.44;0.3;True;True;3801;0.0;0.0;349166.65;0.635336851328728;0.3;0.3;66551.53199999999;66551.53199999999;0.0
Friedberg;Landkreis Aichach-Friedberg;4,8398E+16;1,09545E+16;;0.0;very low;0.0;0.0;C;2333.67;80.0;186693.22;0.45;84004.1;0.2;True;True;3802;0.0;0.0;186693.22;0.44995795776622205;0.2;0.2;16800.820000000003;16800.820000000003;0.0
Friedberg;Landkreis Aichach-Friedberg;4,8381E+15;1,09721E+16;;0.0;very low;0.0;0.0;H;2333.67;152.95;356938.11;0.45;160653.56;0.2;True;True;3803;0.0;0.0;356938.11;0.4500879998496098;0.2;0.2;32130.712;32130.712;0.0
Friedberg;Landkreis Aichach-Friedberg;4,83338E+15;1,09933E+16;;0.0;very low;0.0;0.0;C;2333.67;80.0;186693.22;0.47;87541.96;0.2;True;True;3804;0.0;0.0;186693.22;0.4689080835394023;0.2;0.2;17508.392000000003;17508.392000000003;0.0
Friedberg;Landkreis Aichach-Friedberg;4,83675E+15;1,10075E+15;;0.0;very low;0.0;0.0;D;2333.67;97.89;228452.31;0.49;111282.12;0.2;True;True;3805;0.0;0.0;228452.31;0.48711313096374464;0.2;0.2;22256.424;22256.424;0.0
Friedberg;Landkreis Aichach-Friedberg;4,83322E+15;1,10591E+15;;0.0;very low;0.0;0.0;A;2333.67;80.0;186693.22;0.62;116538.28;0.3;True;True;3806;0.0;0.0;186693.22;0.624223418504432;0.3;0.3;34961.484;34961.484;0.0
Friedberg;Landkreis Aichach-Friedberg;4,83487E+15;1,1046E+16;;0.0;very low;0.0;0.0;E;2333.67;80.0;186693.22;0.75;140019.91;0.3;True;True;3807;0.0;0.0;186693.22;0.7499999732180954;0.3;0.3;42005.973;42005.973;0.0
Friedberg;Landkreis Aichach-Friedberg;4,83548E+15;1,10329E+16;;0.0;very low;0.0;0.0;D;2333.67;160.67;374960.43;0.52;195378.66;0.25;True;True;3808;0.0;0.0;374960.43;0.5210647427516552;0.25;0.25;48844.665;48844.665;0.0
Kissing;Landkreis Aichach-Friedberg;4,82827E+15;1,0951E+16;;0.0;very low;0.0;0.0;F;2333.67;109.2;254841.63;0.75;191131.22;0.3;True;True;3809;0.0;0.0;254841.63;0.7499999901899859;0.3;0.3;57339.366;57339.366;0.0
Kissing;Landkreis Aichach-Friedberg;4,83133E+14;1,09916E+16;;0.0;very low;0.0;0.0;H;2333.67;106.15;247709.59;0.69;171226.55;0.3;True;True;3810;0.0;0.0;247709.59;0.6912390836382233;0.3;0.3;51367.965;51367.965;0.0
