ID,ort,landkreis,latitude,longitude,GEB_HQ,flood_risk,Energieklasse,Quadratmeterpreise,aktuelles_LtV,darlehenbetrag,aktueller_immobilienwert,wohnflaeche,Schadensfaktor
3481,München,,48.1733325567137,11.566084318647402,,very low,A+,10186,"0,2865","175067,19",611160,60,"0,04"
3482,München,,48.17369736627597,11.585464588071993,,very low,G,10186,"0,4067","248540,55",611160,60,"0,04"
3483,München,,48.16905469099948,11.583157540616591,,very low,A+,10186,"0,7237","442290,5",611160,60,"0,04"
3484,München,,48.17562548229114,11.572494055459783,,very low,D,10186,"0,313","191264,02",611160,60,"0,04"
3485,München,,48.18692523197439,11.491119570718949,,very low,E,10186,"0,3055","186701,2",611160,60,"0,04"
3486,München,,48.16759333441573,11.48993856311699,,very low,H,10186,"0,442","270154,31",611160,60,"0,04"
3487,München,,48.20083628632026,11.480947640934373,,very low,A,10186,"0,4842","295922,23",611160,60,"0,04"
3488,München,,48.1833504452031,11.48585374635814,,very low,E,10186,"0,5929","362367,66",611160,60,"0,04"
3489,München,,48.17984222491571,11.50264021238583,,very low,B,10186,"0,1068","65291,3",611160,60,"0,04"
3490,München,,48.19325213094107,11.469881331999504,,very low,G,10186,"0,4943","302079,92",611160,60,"0,04"
3491,München,,48.14939712978553,11.544760555682272,,very low,H,10186,"0,2959","180842,58",611160,60,"0,04"
3492,München,,48.15742210016213,11.550718956188204,,very low,D,10186,"0,5975","365181,34",611160,60,"0,04"
3493,München,,48.150738480959696,11.540457096700736,,very low,H,10186,"0,4394","268566,11",611160,60,"0,04"
3494,München,,48.148870719764055,11.54042112008913,,very low,G,10186,"0,6645","406091,79",611160,60,"0,04"
3495,München,,48.15637451658467,11.548942572394388,,very low,A+,10186,"0,6931","423600,06",611160,60,"0,04"
3496,München,,48.14998388698067,11.541583606160104,,very low,D,10186,"0,702","429026,37",611160,60,"0,04"
3497,München,,48.167088280061385,11.580328880256909,,very low,H,10186,"0,661","403951,79",611160,60,"0,04"
3498,München,,48.16469776273044,11.581982369162704,,very low,D,10186,"0,3292","201191,4",611160,60,"0,04"
3499,München,,48.164106050230245,11.57503307331711,,very low,H,10186,"0,6897","421515,56",611160,60,"0,04"
3500,München,,48.12439093928538,11.557801263283247,,very low,D,10186,"0,1536","114729,7","746748,97","73,31","0,04"
3501,München,,48.127551315842624,11.559112574766395,,very low,A,10186,"0,6798","415455,08",611160,60,"0,04"
3502,München,,48.124471901035065,11.54930821630855,,very low,A,10186,"0,5029","307348,58",611160,60,"0,04"
3503,München,,48.13060522624968,11.560128120320464,,very low,D,10186,"0,233","142430,64",611160,60,"0,04"
3504,München,,48.15964938761901,11.572034749582684,,very low,E,10186,"0,1708","119088,96","697418,25","68,47","0,04"
3505,München,,48.16532158887889,11.568720885283012,,very low,D,10186,"0,4846","296191,63",611160,60,"0,04"
3506,München,,48.16829974688471,11.571317069234652,,very low,H,10186,"0,4106","250962,5",611160,60,"0,04"
3507,München,,48.162395957945066,11.566453442172438,,very low,F,10186,"0,2097","128169,21",611160,60,"0,04"
3508,München,,48.181511872254845,11.580216460651323,,very low,D,10186,"0,4847","296252,14",611160,60,"0,04"
3509,München,,48.1814858775996,11.59816076384081,,very low,F,10186,"0,4968","303606,69",611160,60,"0,04"
3510,München,,48.18917472322784,11.588698288691846,,very low,C,10186,"0,5383","328973,28",611160,60,"0,04"
3511,München,,48.18758946695996,11.570578797395129,,very low,G,10186,"0,5726","349961,23",611160,60,"0,04"
3512,München,,48.18294898437115,11.596000671330666,,very low,C,10186,"0,1443","143872,47","997335,43","97,91","0,04"
3513,München,,48.17745321542247,11.59149423454917,,very low,G,10186,"0,1811","273572,89","1510843,62","148,33","0,04"
3514,München,,48.1823219319836,11.580296174334142,,very low,B,10186,"0,4126","252135,17",611160,60,"0,04"
3515,München,,48.13028161892849,11.548252300297811,,very low,A,10186,"0,4974","303973,49",611160,60,"0,04"
3516,München,,48.1381902424609,11.557555351832496,,very low,H,10186,"0,4918","300589,16",611160,60,"0,04"
3517,München,,48.13308437966285,11.579500552397793,,very low,G,10186,"0,4507","275466,89",611160,60,"0,04"
3518,München,,48.13381196787599,11.578637724646551,,very low,D,10186,"0,4634","283239,02",611160,60,"0,04"
3519,München,,48.13145013674495,11.57024114520786,,very low,D,10186,"0,2654","224349,63","845458,26",83,"0,04"
3520,München,,48.13030969736808,11.580228999151489,,very low,H,10186,"0,2877","175824,04",611160,60,"0,04"
3521,München,,48.1296497547213,11.566864585515264,,very low,C,10186,"0,5267","321923,8",611160,60,"0,04"
3522,München,,48.13225183432169,11.567437892147955,,very low,E,10186,"0,4369","267040,83",611160,60,"0,04"
3523,München,,48.13108492059272,11.575689236410636,,very low,C,10186,"0,6846","418421,78",611160,60,"0,04"
3524,München,,48.20659391783172,11.541726850847372,,very low,C,10186,"0,2559","156414,35",611160,60,"0,04"
3525,München,,48.23417336006406,11.518327688539946,,very low,A,10186,"0,6313","385829,52",611160,60,"0,04"
3526,München,,48.23240697149144,11.504053462111631,,very low,C,10186,"0,4866","297378,83",611160,60,"0,04"
3527,München,,48.222429456488925,11.492716968140416,,very low,D,10186,"0,6055","370061,12",611160,60,"0,04"
3528,München,,48.24114732033122,11.496536701623016,,very low,H,10186,"0,3251","198699,96",611160,60,"0,04"
3529,München,,48.2072104591087,11.539779575228575,,very low,B,10186,"0,0788","69684,88","883793,25","86,77","0,04"
3530,München,,48.20794948396595,11.49104061214286,,very low,G,10186,"0,5057","309078,29",611160,60,"0,04"
3531,München,,48.149516175219006,11.507065942862177,,very low,C,10186,"0,5353","327137,38",611160,60,"0,04"
3532,München,,48.15838434507619,11.527604768897318,,very low,A,10186,"0,4388","268180,92",611160,60,"0,04"
3533,München,,48.14665696145161,11.491459370503218,,very low,A+,10186,"0,1432","128073,97","894412,37","87,81","0,04"
3534,München,,48.14297586210905,11.530654266373418,,very low,F,10186,"0,3502","268296,12","766090,36","75,21","0,04"
3535,München,,48.15321049870095,11.49371887134676,,very low,G,10186,"0,2894","176853,82",611160,60,"0,04"
3536,München,,48.163158618366765,11.5943546717458,,very low,E,10186,"0,7332","448107,26",611160,60,"0,04"
3537,München,,48.15664177794091,11.59057443571398,,very low,H,10186,"0,3979","243200,07",611160,60,"0,04"
3538,München,,48.156677577843695,11.587508564860084,,very low,C,10186,"0,6852","418785,1",611160,60,"0,04"
3539,München,,48.14899918554893,11.574005998136938,,very low,D,10186,"0,5013","306360,98",611160,60,"0,04"
3540,München,,48.149324507041314,11.560474581076434,,very low,D,10186,"0,3076","187979,74",611160,60,"0,04"
3541,München,,48.15035187019704,11.562576419956963,,very low,C,10186,"0,423","258526,77",611160,60,"0,04"
3542,Rehling,Landkreis Aichach-Friedberg,48.471289368058585,10.946907565808004,,very low,C,4487,"0,6089","163937,6",269220,60,"0,04"
3543,Inchenhofen,Landkreis Aichach-Friedberg,48.52404030436208,11.103379615250825,,very low,D,4487,"0,3391","387902,18","1143997,81","254,96","0,04"
3544,Kühbach,Landkreis Aichach-Friedberg,48.48692806829804,11.178830919238468,,very low,E,4487,"0,3191","85895,56",269220,60,"0,04"
3545,Pöttmes,Landkreis Aichach-Friedberg,48.58201639523316,11.125187968189328,,very low,D,4487,"0,4702","126584,36",269220,60,"0,04"
3546,Pöttmes,Landkreis Aichach-Friedberg,48.57647764195436,11.144751373444528,,very low,H,4487,"0,2408","94972,07","394320,45","87,88","0,04"
3547,Obergriesbach,Landkreis Aichach-Friedberg,48.42276221387994,11.04214370752658,,very low,H,4487,"0,5068","136447,51",269220,60,"0,04"
3548,Aichach,Landkreis Aichach-Friedberg,48.45687491983503,11.078521920758329,,very low,C,4487,"0,6347","170886,13",269220,60,"0,04"
3549,Aichach,Landkreis Aichach-Friedberg,48.45415479363955,11.098078189837551,,very low,B,4487,"0,6613","214201,46","323933,05","72,19","0,04"
3550,Aichach,Landkreis Aichach-Friedberg,48.45095561696517,11.11532517994334,,very low,D,4487,"0,594","159918,26",269220,60,"0,04"
3551,Aichach,Landkreis Aichach-Friedberg,48.45342573381635,11.195225181509125,,very low,D,4487,"0,4207","148855,31","353829,4","78,86","0,04"
3552,Aichach,Landkreis Aichach-Friedberg,48.48577506639927,11.1259722988334,,very low,H,4487,"0,2163","135421,11","626119,19","139,54","0,04"
3553,Aichach,Landkreis Aichach-Friedberg,48.43035664746112,11.072718754751952,,very low,A+,4487,"0,472","275319,68","583309,02",130,"0,04"
3554,München,,48.12703197371794,11.46925924509762,,very low,F,10186,"0,3126","314687,35","1006605,94","98,82","0,04"
3555,München,,48.13018406009103,11.49165157024744,,very low,A,10186,"0,4308","263264,54",611160,60,"0,04"
3556,München,,48.13325999663327,11.484740424686429,,very low,H,10186,"0,5197","317642,04",611160,60,"0,04"
3557,München,,48.12706975164194,11.475657790826215,,very low,A+,10186,"0,5554","339467,62",611160,60,"0,04"
3558,München,,48.12904915381173,11.470223056870012,,very low,D,10186,"0,4135","252684,69",611160,60,"0,04"
3559,München,,48.1305419551744,11.479137381288394,,very low,C,10186,"0,6699","409440,16",611160,60,"0,04"
3560,München,,48.14089320123183,11.48124242207562,,very low,A,10186,"0,7058","431382,63",611160,60,"0,04"
3561,München,,48.13679792013588,11.490364624904483,,very low,E,10186,"0,405","261167,29","644815,58","63,3","0,04"
3562,München,,48.15309913821617,11.553616460497658,,very low,F,10186,"0,6187","378148,57",611160,60,"0,04"
3563,München,,48.15301983279503,11.556422100785404,,very low,A,10186,"0,5902","360719,18",611160,60,"0,04"
3564,Vaterstetten,Landkreis Ebersberg,48.112744612440665,11.78158324289807,,very low,F,7491,"0,316","190070,46","601547,3","80,3","0,04"
3565,Vaterstetten,Landkreis Ebersberg,48.10992838319664,11.761557328355677,,very low,A,7491,"0,3474","156121,56",449460,60,"0,04"
3566,Aßling,Landkreis Ebersberg,47.98505071042434,11.992437670304897,,very low,F,7491,"0,4273","192050,91",449460,60,"0,04"
3567,Steinhöring,Landkreis Ebersberg,48.08341292619709,12.027714078649613,,very low,A,7491,"0,1292","64807,83","501703,29","66,97","0,04"
3568,Vaterstetten,Landkreis Ebersberg,48.11887690809184,11.789924335569983,,very low,H,7491,"0,4975","262715,02","528099,71","70,5","0,04"
3569,Vaterstetten,Landkreis Ebersberg,48.131561961264126,11.808330845767854,,very low,F,7491,"0,4924","221297,38",449460,60,"0,04"
3570,Vaterstetten,Landkreis Ebersberg,48.09907071495639,11.798640100049743,,very low,D,7491,"0,1311","104639,2","797957,72","106,52","0,04"
3571,Forstinning,Landkreis Ebersberg,48.167433486787424,11.909334618137208,,very low,F,7491,"0,4663","209597,14",449460,60,"0,04"
3572,Anzing,Landkreis Ebersberg,48.161509037243455,11.870152114466654,,very low,D,7491,"0,3211","144343,87",449460,60,"0,04"
3573,Vaterstetten,Landkreis Ebersberg,48.157377690338365,11.863349433563076,,very low,E,7491,"0,2708","211884,12","782382,4","104,44","0,04"
3574,Poing,Landkreis Ebersberg,48.171944554492114,11.79237730006881,,very low,D,7491,"0,6354","285605,55",449460,60,"0,04"
3575,Poing,Landkreis Ebersberg,48.1799864598396,11.791178266280925,,very low,H,7491,"0,7048","316789,52",449460,60,"0,04"
3576,Poing,Landkreis Ebersberg,48.17138619251825,11.797759539047298,,very low,C,7491,"0,7177","322576,69",449460,60,"0,04"
3577,Poing,Landkreis Ebersberg,48.15477652252058,11.774263029190417,,very low,F,7491,"0,4968","223300,9",449460,60,"0,04"
3578,Kirchseeon,Landkreis Ebersberg,48.057867296546576,11.913356544929275,,very low,C,7491,"0,4805","215972,57",449460,60,"0,04"
3579,Kirchseeon,Landkreis Ebersberg,48.11750807046787,11.839181772630218,,very low,G,7491,"0,6671","299818,47",449460,60,"0,04"
3580,Kirchseeon,Landkreis Ebersberg,48.08762301125802,11.86181305148729,,very low,H,7491,"0,0868","163461,35","1883265,34","251,4","0,04"
3581,Egmating,Landkreis Ebersberg,47.96884237209749,11.84161727767306,,very low,F,7491,"0,711","319560,03",449460,60,"0,04"
3582,Markt Schwaben,Landkreis Ebersberg,48.19954122305355,11.893188524043463,HQ extrem,very low,E,7491,"0,3613","162399,71",449460,60,"0,04"
3583,Markt Schwaben,Landkreis Ebersberg,48.20711922219212,11.866177701738888,,very low,D,7491,"0,4814","216385,69",449460,60,"0,04"
3584,Markt Schwaben,Landkreis Ebersberg,48.21780998638286,11.90003819048873,,very low,D,7491,"0,1178","168705,51","1432467,41","191,23","0,04"
3585,Markt Schwaben,Landkreis Ebersberg,48.21083207070217,11.858234188531988,,very low,G,7491,"0,5716","256889,88",449460,60,"0,04"
3586,Ottenhofen,Landkreis Erding,48.201256907949286,11.904727175049258,,very low,D,5049,"0,5566","168618,83",302940,60,"0,04"
3587,Ottenhofen,Landkreis Erding,48.20443778733775,11.861087347007729,,very low,A+,5049,"0,5043","152757,88",302940,60,"0,04"
3588,Ottenhofen,Landkreis Erding,48.19262555988554,11.846613749869697,,very low,B,5049,"0,3755","190438,1","507178,35","100,45","0,04"
3589,Ottenhofen,Landkreis Erding,48.2138626273838,11.885899839177704,HQ extrem,very low,E,5049,"0,4763","144293,75",302940,60,"0,04"
3590,Oberding,Landkreis Erding,48.31011672632282,11.831449552897642,,very low,F,5049,"0,1348","94522,27","701197,92","138,88","0,04"
3591,Langenpreising,Landkreis Erding,48.43706143129658,11.97227945342007,,very low,D,5049,"0,3966","124886,01","314910,09","62,37","0,04"
3592,Fraunberg,Landkreis Erding,48.34099143783113,11.98750252616891,,very low,E,5049,"0,5161","156350,6",302940,60,"0,04"
3593,Bockhorn,Landkreis Erding,48.32327852074107,11.983238859329337,,very low,D,5049,"0,6277","190158,24",302940,60,"0,04"
3594,Eitting,Landkreis Erding,48.376677723662695,11.85850852042902,,very low,B,5049,"0,5235","158590,57",302940,60,"0,04"
3595,Forstern,Landkreis Erding,48.17788008168113,11.99908430584964,,very low,D,5049,"0,564","313615,3","556018,79","110,12","0,04"
3596,Garching bei München,Landkreis München,48.22802988258793,11.656992310921904,,very low,C,10155,"0,0884","56216,68","635664,24","62,6","0,04"
3597,Garching bei München,Landkreis München,48.24828572389407,11.616666643508433,,very low,E,10155,"0,5192","316320,65",609300,60,"0,04"
3598,Garching bei München,Landkreis München,48.25959907803371,11.612676576404986,,very low,C,10155,"0,2444","148898,66",609300,60,"0,04"
3599,Garching bei München,Landkreis München,48.23075096970339,11.6576863234691,,very low,C,10155,"0,2241","136534,16",609300,60,"0,04"
3600,Aschheim,Landkreis München,48.18988344134621,11.708599537098191,,very low,F,10155,"0,2056","185347,86","901435,83","88,77","0,04"
3601,Aschheim,Landkreis München,48.182743012964224,11.702101227369072,,very low,B,10155,"0,689","419777,74",609300,60,"0,04"
3602,Unterföhring,Landkreis München,48.19309575518352,11.665052555645854,,very low,C,10155,"0,1774","240239,34","1354394,91","133,37","0,04"
3603,Unterföhring,Landkreis München,48.19647082609334,11.657816778961491,,very low,D,10155,"0,4906","298901,31",609300,60,"0,04"
3604,Unterföhring,Landkreis München,48.18875018453271,11.664576235801542,,very low,C,10155,"0,5799","353355,79",609300,60,"0,04"
3605,Neubiberg,Landkreis München,48.08354841565283,11.615027080367186,,very low,G,10155,"0,6878","419089,09",609300,60,"0,04"
3606,Neubiberg,Landkreis München,48.07723817562689,11.646186699905057,,very low,G,10155,"0,7084","431646,82",609300,60,"0,04"
3607,Neubiberg,Landkreis München,48.073273924494295,11.671493162747575,,very low,C,10155,"0,7354","448097,72",609300,60,"0,04"
3608,Neubiberg,Landkreis München,48.076620733366745,11.681636162987235,,very low,B,10155,"0,5974","363966,54",609300,60,"0,04"
3609,Hohenbrunn,Landkreis München,48.05417058110864,11.667817226979588,,very low,D,10155,"0,1478","91108,09","616358,63","60,7","0,04"
3610,Hohenbrunn,Landkreis München,48.068031099547376,11.672304103164857,,very low,D,10155,"0,2614","210072,97","803580,58","79,13","0,04"
3611,Hohenbrunn,Landkreis München,48.06632964528964,11.700099225405353,,very low,H,10155,"0,1365","230518,73","1688260,33","166,25","0,04"
3612,Hohenbrunn,Landkreis München,48.06379557881433,11.684418250145496,,very low,D,10155,"0,1678",134947,"804099,63","79,18","0,04"
3613,Hohenbrunn,Landkreis München,48.07048025885708,11.686827128394537,,very low,G,10155,"0,4977","303231,73",609300,60,"0,04"
3614,Hohenbrunn,Landkreis München,48.068481092435945,11.664298776445207,,very low,H,10155,"0,5504","335382,15",609300,60,"0,04"
3615,Hohenbrunn,Landkreis München,48.0623107960167,11.65058300368535,,very low,D,10155,"0,2987","182021,23",609300,60,"0,04"
3616,Ottobrunn,Landkreis München,48.044731937956286,11.678371554670074,,very low,D,10155,"0,6927","422066,56",609300,60,"0,04"
3617,Ottobrunn,Landkreis München,48.06861975911817,11.660746029567196,,very low,G,10155,"0,4334","264056,04",609300,60,"0,04"
3618,Ottobrunn,Landkreis München,48.07088022009557,11.64767171521186,,very low,E,10155,"0,3403","207369,37",609300,60,"0,04"
3619,Ottobrunn,Landkreis München,48.06259821672427,11.67151477991114,,very low,F,10155,"0,2698","164395,78",609300,60,"0,04"
3620,Ottobrunn,Landkreis München,48.07210997463137,11.653864947049769,,very low,G,10155,"0,5361","326672,93",609300,60,"0,04"
3621,Ottobrunn,Landkreis München,48.06416145948752,11.675756273246062,,very low,G,10155,"0,4193","255460,17",609300,60,"0,04"
3622,Ottobrunn,Landkreis München,48.054351223782334,11.6665819865994,,very low,H,10155,"0,583","355225,29",609300,60,"0,04"
3623,Putzbrunn,Landkreis München,48.07227234031132,11.70737052192875,,very low,C,10155,"0,069","43028,6","623654,54","61,41","0,04"
3624,Putzbrunn,Landkreis München,48.08317187529939,11.707326848469547,,very low,C,10155,"0,4032","245675,35",609300,60,"0,04"
3625,Brunnthal,Landkreis München,47.94434602101949,11.716139493564508,,very low,D,10155,"0,7138","434946,25",609300,60,"0,04"
3626,Unterschleißheim,Landkreis München,48.27992150122815,11.553071388827036,,very low,H,10155,"0,488","297333,45",609300,60,"0,04"
3627,Unterschleißheim,Landkreis München,48.266709153487206,11.583301298064075,,very low,B,10155,"0,6866","418368,49",609300,60,"0,04"
3628,Unterschleißheim,Landkreis München,48.265520924195535,11.576789315074269,,very low,F,10155,"0,1213","231133,74","1904966,2","187,59","0,04"
3629,Unterschleißheim,Landkreis München,48.28506905927313,11.543315233969526,,very low,E,10155,"0,6321","385167,18",609300,60,"0,04"
3630,Unterschleißheim,Landkreis München,48.27622816148192,11.564420280726388,,very low,D,10155,"0,4615","281206,24",609300,60,"0,04"
